start,end,pm10,pm2_5,no2,latitude,longitude
2022-10-30 00:00:00,2022-10-30 01:00:00,29.46,20.21,11.63,44.4264,26.1406
2022-10-30 01:00:00,2022-10-30 02:00:00,31.67,23.39,11.23,44.4264,26.1406
2022-10-30 02:00:00,2022-10-30 03:00:00,32.13,24.49,7.53,44.4264,26.1406
2022-10-30 03:00:00,2022-10-30 04:00:00,35.39,26.77,16.1,44.4264,26.1406
2022-10-30 04:00:00,2022-10-30 05:00:00,31.84,24.51,23.61,44.4264,26.1406
2022-10-30 05:00:00,2022-10-30 06:00:00,31.55,24.99,17.93,44.4264,26.1406
2022-10-30 06:00:00,2022-10-30 07:00:00,30.43,22.68,23.66,44.4264,26.1406
2022-10-30 07:00:00,2022-10-30 08:00:00,33.9,25.48,24.73,44.4264,26.1406
2022-10-30 08:00:00,2022-10-30 09:00:00,41.8,32.52,18.09,44.4264,26.1406
2022-10-30 09:00:00,2022-10-30 10:00:00,42.23,32.39,12.72,44.4264,26.1406
2022-10-30 10:00:00,2022-10-30 11:00:00,37.24,27.27,8.07,44.4264,26.1406
2022-10-30 11:00:00,2022-10-30 12:00:00,32.13,21.8,5.48,44.4264,26.1406
2022-10-30 12:00:00,2022-10-30 13:00:00,32.19,22.97,3.11,44.4264,26.1406
2022-10-30 14:00:00,2022-10-30 15:00:00,35.81,23.95,30.24,44.4264,26.1406
2022-10-30 15:00:00,2022-10-30 16:00:00,32.9,22.39,15.33,44.4264,26.1406
2022-10-30 16:00:00,2022-10-30 17:00:00,33.24,23.75,36.55,44.4264,26.1406
2022-10-30 17:00:00,2022-10-30 18:00:00,46.92,28.24,100.08,44.4264,26.1406
2022-10-30 18:00:00,2022-10-30 19:00:00,67.41,39.87,87.44,44.4264,26.1406
2022-10-30 19:00:00,2022-10-30 20:00:00,81.65,57.29,100.03,44.4264,26.1406
2022-10-30 20:00:00,2022-10-30 21:00:00,103.42,78.28,81.62,44.4264,26.1406
2022-10-30 21:00:00,2022-10-30 22:00:00,75.95,55.03,74.03,44.4264,26.1406
2022-10-30 22:00:00,2022-10-30 23:00:00,54.78,38.22,60.01,44.4264,26.1406
2022-10-30 23:00:00,2022-10-31 00:00:00,51.92,36.69,55.96,44.4264,26.1406
2022-10-31 00:00:00,2022-10-31 01:00:00,46.98,33.3,45.78,44.4264,26.1406
2022-10-31 01:00:00,2022-10-31 02:00:00,40.35,28.32,43.34,44.4264,26.1406
2022-10-31 02:00:00,2022-10-31 03:00:00,37.68,25.11,31.85,44.4264,26.1406
2022-10-31 03:00:00,2022-10-31 04:00:00,30.85,20.1,17.51,44.4264,26.1406
2022-10-31 04:00:00,2022-10-31 05:00:00,26.71,17.24,23.65,44.4264,26.1406
2022-10-31 05:00:00,2022-10-31 06:00:00,25.14,16.18,28.41,44.4264,26.1406
2022-10-31 06:00:00,2022-10-31 07:00:00,27.08,16.81,31.68,44.4264,26.1406
2022-10-31 07:00:00,2022-10-31 08:00:00,36.16,20.07,44.61,44.4264,26.1406
2022-10-31 08:00:00,2022-10-31 09:00:00,85.73,26.95,58.08,44.4264,26.1406
2022-10-31 09:00:00,2022-10-31 10:00:00,74.51,26.05,47.26,44.4264,26.1406
2022-10-31 10:00:00,2022-10-31 11:00:00,40.47,12.92,15.19,44.4264,26.1406
2022-10-31 11:00:00,2022-10-31 12:00:00,34.16,13.74,8.83,44.4264,26.1406
2022-10-31 12:00:00,2022-10-31 13:00:00,34.34,17.43,4.32,44.4264,26.1406
2022-10-31 13:00:00,2022-10-31 14:00:00,29.83,15.43,3.52,44.4264,26.1406
2022-10-31 15:00:00,2022-10-31 16:00:00,29.56,12.79,19.68,44.4264,26.1406
2022-10-31 16:00:00,2022-10-31 17:00:00,32.88,13.28,57.76,44.4264,26.1406
2022-10-31 17:00:00,2022-10-31 18:00:00,46.5,18.4,79.89,44.4264,26.1406
2022-10-31 18:00:00,2022-10-31 19:00:00,73.29,31.93,112.62,44.4264,26.1406
2022-10-31 19:00:00,2022-10-31 20:00:00,100.48,42.93,122.65,44.4264,26.1406
2022-10-31 20:00:00,2022-10-31 21:00:00,88.78,38.93,85.59,44.4264,26.1406
2022-10-31 21:00:00,2022-10-31 22:00:00,113.15,69.61,85.92,44.4264,26.1406
2022-10-31 22:00:00,2022-10-31 23:00:00,129.56,90.97,85.31,44.4264,26.1406
2022-10-31 23:00:00,2022-11-01 00:00:00,72.89,44.96,58.53,44.4264,26.1406
2022-11-01 00:00:00,2022-11-01 01:00:00,49.61,27.43,19.41,44.4264,26.1406
2022-11-01 01:00:00,2022-11-01 02:00:00,38.79,22.87,10.8,44.4264,26.1406
2022-11-01 02:00:00,2022-11-01 03:00:00,27.91,16.56,7.29,44.4264,26.1406
2022-11-01 03:00:00,2022-11-01 04:00:00,20.11,11.36,9.1,44.4264,26.1406
2022-11-01 04:00:00,2022-11-01 05:00:00,18.11,8.57,27.06,44.4264,26.1406
2022-11-01 05:00:00,2022-11-01 06:00:00,23.17,12.37,36.97,44.4264,26.1406
2022-11-01 06:00:00,2022-11-01 07:00:00,24.67,13.67,43.82,44.4264,26.1406
2022-11-01 07:00:00,2022-11-01 08:00:00,29.44,16.06,39.5,44.4264,26.1406
2022-11-01 08:00:00,2022-11-01 09:00:00,34.09,15.62,37.94,44.4264,26.1406
2022-11-01 09:00:00,2022-11-01 10:00:00,34.39,14.56,40.03,44.4264,26.1406
2022-11-01 10:00:00,2022-11-01 11:00:00,36.44,14.85,36.81,44.4264,26.1406
2022-11-01 11:00:00,2022-11-01 12:00:00,55.13,16.01,31.28,44.4264,26.1406
2022-11-01 12:00:00,2022-11-01 13:00:00,52.3,15.31,14.95,44.4264,26.1406
2022-11-01 13:00:00,2022-11-01 14:00:00,34.85,13.18,10.5,44.4264,26.1406
2022-11-01 16:00:00,2022-11-01 17:00:00,36.75,13.44,81.01,44.4264,26.1406
2022-11-01 17:00:00,2022-11-01 18:00:00,98.78,31.06,168.11,44.4264,26.1406
2022-11-01 18:00:00,2022-11-01 19:00:00,104.39,38.5,99.31,44.4264,26.1406
2022-11-01 19:00:00,2022-11-01 20:00:00,114.24,49.96,108.91,44.4264,26.1406
2022-11-01 20:00:00,2022-11-01 21:00:00,142.13,54.93,100.82,44.4264,26.1406
2022-11-01 21:00:00,2022-11-01 22:00:00,116.89,53.12,96.76,44.4264,26.1406
2022-11-01 22:00:00,2022-11-01 23:00:00,109.37,62.09,84.34,44.4264,26.1406
2022-11-01 23:00:00,2022-11-02 00:00:00,80.53,51.1,77.45,44.4264,26.1406
2022-11-02 00:00:00,2022-11-02 01:00:00,53.92,37.16,62.77,44.4264,26.1406
2022-11-02 01:00:00,2022-11-02 02:00:00,44.31,30.43,46.95,44.4264,26.1406
2022-11-02 02:00:00,2022-11-02 03:00:00,45.7,32.01,28.39,44.4264,26.1406
2022-11-02 03:00:00,2022-11-02 04:00:00,42.28,30.45,29.99,44.4264,26.1406
2022-11-02 04:00:00,2022-11-02 05:00:00,42.57,31.03,39.05,44.4264,26.1406
2022-11-02 05:00:00,2022-11-02 06:00:00,41.66,29.51,33.94,44.4264,26.1406
2022-11-02 06:00:00,2022-11-02 07:00:00,46.49,32.57,30.57,44.4264,26.1406
2022-11-02 07:00:00,2022-11-02 08:00:00,50.48,32.73,31.34,44.4264,26.1406
2022-11-02 08:00:00,2022-11-02 09:00:00,51.7,32.05,25.89,44.4264,26.1406
2022-11-02 09:00:00,2022-11-02 10:00:00,51.17,29.39,17.56,44.4264,26.1406
2022-11-02 10:00:00,2022-11-02 11:00:00,50.97,27.85,14.4,44.4264,26.1406
2022-11-02 11:00:00,2022-11-02 12:00:00,53.87,28.91,17.82,44.4264,26.1406
2022-11-02 12:00:00,2022-11-02 13:00:00,49.81,27.54,9.88,44.4264,26.1406
2022-11-02 13:00:00,2022-11-02 14:00:00,49.63,26.73,17.44,44.4264,26.1406
2022-11-02 14:00:00,2022-11-02 15:00:00,45.28,24.07,12.75,44.4264,26.1406
2022-11-02 15:00:00,2022-11-02 16:00:00,52.85,26.06,49.84,44.4264,26.1406
2022-11-02 17:00:00,2022-11-02 18:00:00,89.07,33.0,91.34,44.4264,26.1406
2022-11-02 18:00:00,2022-11-02 19:00:00,66.24,25.82,68.28,44.4264,26.1406
2022-11-02 19:00:00,2022-11-02 20:00:00,55.92,22.44,62.89,44.4264,26.1406
2022-11-02 20:00:00,2022-11-02 21:00:00,56.17,24.6,63.29,44.4264,26.1406
2022-11-02 21:00:00,2022-11-02 22:00:00,58.71,27.29,67.36,44.4264,26.1406
2022-11-02 22:00:00,2022-11-02 23:00:00,57.38,26.51,29.41,44.4264,26.1406
2022-11-02 23:00:00,2022-11-03 00:00:00,46.89,19.92,9.85,44.4264,26.1406
2022-11-03 00:00:00,2022-11-03 01:00:00,38.82,18.67,8.87,44.4264,26.1406
2022-11-03 01:00:00,2022-11-03 02:00:00,26.78,12.81,7.1,44.4264,26.1406
2022-11-03 02:00:00,2022-11-03 03:00:00,27.01,15.88,12.33,44.4264,26.1406
2022-11-03 03:00:00,2022-11-03 04:00:00,25.66,14.7,9.46,44.4264,26.1406
2022-11-03 04:00:00,2022-11-03 05:00:00,25.31,14.11,16.01,44.4264,26.1406
2022-11-03 05:00:00,2022-11-03 06:00:00,31.59,18.87,36.85,44.4264,26.1406
2022-11-03 06:00:00,2022-11-03 07:00:00,37.85,19.75,42.27,44.4264,26.1406
2022-11-03 07:00:00,2022-11-03 08:00:00,45.49,20.25,43.19,44.4264,26.1406
2022-11-03 08:00:00,2022-11-03 09:00:00,52.68,20.13,42.36,44.4264,26.1406
2022-11-03 09:00:00,2022-11-03 10:00:00,48.33,21.62,29.82,44.4264,26.1406
2022-11-03 10:00:00,2022-11-03 11:00:00,41.96,20.29,21.46,44.4264,26.1406
2022-11-03 11:00:00,2022-11-03 12:00:00,38.91,16.64,18.17,44.4264,26.1406
2022-11-03 12:00:00,2022-11-03 13:00:00,31.56,15.77,20.38,44.4264,26.1406
2022-11-03 13:00:00,2022-11-03 14:00:00,27.45,14.26,17.23,44.4264,26.1406
2022-11-03 14:00:00,2022-11-03 15:00:00,24.33,12.34,26.38,44.4264,26.1406
2022-11-03 15:00:00,2022-11-03 16:00:00,28.51,12.77,30.19,44.4264,26.1406
2022-11-03 16:00:00,2022-11-03 17:00:00,33.24,13.31,65.35,44.4264,26.1406
2022-11-03 18:00:00,2022-11-03 19:00:00,49.16,20.43,87.34,44.4264,26.1406
2022-11-03 19:00:00,2022-11-03 20:00:00,63.05,32.71,88.77,44.4264,26.1406
2022-11-03 20:00:00,2022-11-03 21:00:00,70.4,33.08,89.73,44.4264,26.1406
2022-11-03 21:00:00,2022-11-03 22:00:00,71.49,35.53,80.82,44.4264,26.1406
2022-11-03 22:00:00,2022-11-03 23:00:00,61.41,30.35,75.75,44.4264,26.1406
2022-11-03 23:00:00,2022-11-04 00:00:00,49.8,26.05,67.41,44.4264,26.1406
2022-11-04 00:00:00,2022-11-04 01:00:00,44.7,25.87,60.0,44.4264,26.1406
2022-11-04 01:00:00,2022-11-04 02:00:00,39.27,23.27,41.6,44.4264,26.1406
2022-11-04 02:00:00,2022-11-04 03:00:00,35.7,21.07,22.1,44.4264,26.1406
2022-11-04 03:00:00,2022-11-04 04:00:00,32.36,19.74,22.05,44.4264,26.1406
2022-11-04 04:00:00,2022-11-04 05:00:00,34.73,23.21,22.67,44.4264,26.1406
2022-11-04 05:00:00,2022-11-04 06:00:00,34.06,22.52,35.54,44.4264,26.1406
2022-11-04 06:00:00,2022-11-04 07:00:00,39.58,25.57,48.21,44.4264,26.1406
2022-11-04 07:00:00,2022-11-04 08:00:00,40.68,23.05,38.6,44.4264,26.1406
2022-11-04 08:00:00,2022-11-04 09:00:00,45.02,24.4,42.53,44.4264,26.1406
2022-11-04 09:00:00,2022-11-04 10:00:00,42.75,22.61,34.53,44.4264,26.1406
2022-11-04 10:00:00,2022-11-04 11:00:00,38.83,20.29,31.32,44.4264,26.1406
2022-11-04 11:00:00,2022-11-04 12:00:00,41.18,22.36,26.84,44.4264,26.1406
2022-11-04 12:00:00,2022-11-04 13:00:00,37.1,19.75,24.81,44.4264,26.1406
2022-11-04 13:00:00,2022-11-04 14:00:00,35.27,16.48,35.72,44.4264,26.1406
2022-11-04 14:00:00,2022-11-04 15:00:00,42.09,19.08,42.16,44.4264,26.1406
2022-11-04 15:00:00,2022-11-04 16:00:00,45.55,18.09,65.72,44.4264,26.1406
2022-11-04 16:00:00,2022-11-04 17:00:00,51.49,20.08,90.21,44.4264,26.1406
2022-11-04 17:00:00,2022-11-04 18:00:00,51.57,22.15,89.91,44.4264,26.1406
2022-11-04 19:00:00,2022-11-04 20:00:00,72.52,41.36,82.64,44.4264,26.1406
2022-11-04 20:00:00,2022-11-04 21:00:00,54.85,32.44,56.46,44.4264,26.1406
2022-11-04 21:00:00,2022-11-04 22:00:00,45.39,25.89,45.88,44.4264,26.1406
2022-11-04 22:00:00,2022-11-04 23:00:00,47.97,26.91,48.5,44.4264,26.1406
2022-11-04 23:00:00,2022-11-05 00:00:00,54.27,30.3,44.53,44.4264,26.1406
2022-11-05 00:00:00,2022-11-05 01:00:00,52.03,31.94,39.87,44.4264,26.1406
2022-11-05 01:00:00,2022-11-05 02:00:00,45.87,28.94,21.3,44.4264,26.1406
2022-11-05 02:00:00,2022-11-05 03:00:00,37.52,24.4,19.26,44.4264,26.1406
2022-11-05 03:00:00,2022-11-05 04:00:00,34.33,23.84,20.17,44.4264,26.1406
2022-11-05 04:00:00,2022-11-05 05:00:00,29.94,19.39,22.84,44.4264,26.1406
2022-11-05 05:00:00,2022-11-05 06:00:00,27.17,17.77,20.12,44.4264,26.1406
2022-11-05 06:00:00,2022-11-05 07:00:00,24.41,13.51,23.22,44.4264,26.1406
2022-11-05 07:00:00,2022-11-05 08:00:00,24.7,13.54,18.24,44.4264,26.1406
2022-11-05 08:00:00,2022-11-05 09:00:00,31.12,17.27,13.92,44.4264,26.1406
2022-11-05 09:00:00,2022-11-05 10:00:00,35.65,20.05,11.16,44.4264,26.1406
2022-11-05 10:00:00,2022-11-05 11:00:00,43.61,23.25,7.13,44.4264,26.1406
2022-11-05 11:00:00,2022-11-05 12:00:00,51.64,27.49,8.45,44.4264,26.1406
2022-11-05 12:00:00,2022-11-05 13:00:00,50.67,27.35,8.64,44.4264,26.1406
2022-11-05 13:00:00,2022-11-05 14:00:00,49.15,27.68,8.53,44.4264,26.1406
2022-11-05 14:00:00,2022-11-05 15:00:00,50.0,23.57,13.9,44.4264,26.1406
2022-11-05 15:00:00,2022-11-05 16:00:00,51.29,21.35,11.86,44.4264,26.1406
2022-11-05 16:00:00,2022-11-05 17:00:00,46.25,19.6,9.9,44.4264,26.1406
2022-11-05 17:00:00,2022-11-05 18:00:00,41.73,19.48,9.15,44.4264,26.1406
2022-11-05 18:00:00,2022-11-05 19:00:00,43.12,22.73,7.65,44.4264,26.1406
2022-11-05 20:00:00,2022-11-05 21:00:00,43.93,23.46,4.86,44.4264,26.1406
2022-11-05 21:00:00,2022-11-05 22:00:00,41.63,24.45,4.41,44.4264,26.1406
2022-11-05 22:00:00,2022-11-05 23:00:00,36.9,23.12,3.11,44.4264,26.1406
2022-11-05 23:00:00,2022-11-06 00:00:00,38.72,25.37,2.28,44.4264,26.1406
2022-11-06 00:00:00,2022-11-06 01:00:00,38.53,24.59,1.8,44.4264,26.1406
2022-11-06 01:00:00,2022-11-06 02:00:00,37.63,23.31,0.85,44.4264,26.1406
2022-11-06 02:00:00,2022-11-06 03:00:00,39.64,24.34,0.95,44.4264,26.1406
2022-11-06 03:00:00,2022-11-06 04:00:00,35.67,20.74,1.33,44.4264,26.1406
2022-11-06 04:00:00,2022-11-06 05:00:00,34.58,20.58,1.57,44.4264,26.1406
2022-11-06 05:00:00,2022-11-06 06:00:00,37.35,22.19,1.92,44.4264,26.1406
2022-11-06 06:00:00,2022-11-06 07:00:00,35.4,19.61,2.09,44.4264,26.1406
2022-11-06 07:00:00,2022-11-06 08:00:00,32.57,17.53,3.24,44.4264,26.1406
2022-11-06 08:00:00,2022-11-06 09:00:00,32.57,18.13,4.5,44.4264,26.1406
2022-11-06 09:00:00,2022-11-06 10:00:00,31.09,16.04,4.39,44.4264,26.1406
2022-11-06 10:00:00,2022-11-06 11:00:00,32.49,17.04,4.38,44.4264,26.1406
2022-11-06 11:00:00,2022-11-06 12:00:00,35.58,19.68,6.13,44.4264,26.1406
2022-11-06 12:00:00,2022-11-06 13:00:00,36.23,17.71,5.25,44.4264,26.1406
2022-11-06 13:00:00,2022-11-06 14:00:00,46.67,16.25,4.46,44.4264,26.1406
2022-11-06 14:00:00,2022-11-06 15:00:00,54.05,17.55,5.6,44.4264,26.1406
2022-11-06 15:00:00,2022-11-06 16:00:00,35.54,13.42,7.01,44.4264,26.1406
2022-11-06 16:00:00,2022-11-06 17:00:00,31.94,14.23,6.64,44.4264,26.1406
2022-11-06 17:00:00,2022-11-06 18:00:00,29.91,14.91,8.05,44.4264,26.1406
2022-11-06 18:00:00,2022-11-06 19:00:00,27.22,14.0,8.66,44.4264,26.1406
2022-11-06 19:00:00,2022-11-06 20:00:00,23.31,10.14,6.57,44.4264,26.1406
2022-11-06 21:00:00,2022-11-06 22:00:00,19.45,8.69,4.07,44.4264,26.1406
2022-11-06 22:00:00,2022-11-06 23:00:00,16.57,7.46,2.37,44.4264,26.1406
2022-11-06 23:00:00,2022-11-07 00:00:00,16.3,8.5,2.77,44.4264,26.1406
2022-11-07 00:00:00,2022-11-07 01:00:00,16.83,9.18,0.31,44.4264,26.1406
2022-11-07 02:00:00,2022-11-07 03:00:00,14.18,5.41,0.17,44.4264,26.1406
2022-11-07 03:00:00,2022-11-07 04:00:00,14.98,6.06,1.5,44.4264,26.1406
2022-11-07 04:00:00,2022-11-07 05:00:00,15.11,6.07,6.15,44.4264,26.1406
2022-11-07 05:00:00,2022-11-07 06:00:00,18.69,9.61,17.61,44.4264,26.1406
2022-11-07 06:00:00,2022-11-07 07:00:00,23.94,13.13,26.32,44.4264,26.1406
2022-11-07 07:00:00,2022-11-07 08:00:00,26.35,12.74,23.09,44.4264,26.1406
2022-11-07 08:00:00,2022-11-07 09:00:00,25.87,12.04,19.04,44.4264,26.1406
2022-11-07 09:00:00,2022-11-07 10:00:00,24.32,10.13,15.29,44.4264,26.1406
2022-11-07 10:00:00,2022-11-07 11:00:00,23.01,9.15,12.69,44.4264,26.1406
2022-11-07 11:00:00,2022-11-07 12:00:00,21.29,8.24,11.42,44.4264,26.1406
2022-11-07 12:00:00,2022-11-07 13:00:00,25.37,14.04,11.21,44.4264,26.1406
2022-11-07 13:00:00,2022-11-07 14:00:00,23.04,12.95,10.85,44.4264,26.1406
2022-11-07 14:00:00,2022-11-07 15:00:00,23.29,12.74,7.09,44.4264,26.1406
2022-11-07 15:00:00,2022-11-07 16:00:00,22.31,12.25,7.33,44.4264,26.1406
2022-11-07 16:00:00,2022-11-07 17:00:00,29.01,13.53,54.53,44.4264,26.1406
2022-11-07 17:00:00,2022-11-07 18:00:00,40.46,16.09,68.37,44.4264,26.1406
2022-11-07 18:00:00,2022-11-07 19:00:00,41.59,18.53,71.22,44.4264,26.1406
2022-11-07 19:00:00,2022-11-07 20:00:00,56.7,27.55,89.31,44.4264,26.1406
2022-11-07 20:00:00,2022-11-07 21:00:00,54.63,27.57,68.81,44.4264,26.1406
2022-11-07 22:00:00,2022-11-07 23:00:00,39.69,24.81,65.0,44.4264,26.1406
2022-11-07 23:00:00,2022-11-08 00:00:00,56.14,35.66,64.72,44.4264,26.1406
2022-11-08 00:00:00,2022-11-08 01:00:00,51.73,34.64,52.02,44.4264,26.1406
2022-11-08 01:00:00,2022-11-08 02:00:00,38.29,27.37,22.42,44.4264,26.1406
2022-11-08 02:00:00,2022-11-08 03:00:00,31.79,22.65,34.82,44.4264,26.1406
2022-11-08 03:00:00,2022-11-08 04:00:00,28.19,19.61,33.5,44.4264,26.1406
2022-11-08 04:00:00,2022-11-08 05:00:00,27.35,19.62,26.66,44.4264,26.1406
2022-11-08 05:00:00,2022-11-08 06:00:00,25.74,17.34,44.64,44.4264,26.1406
2022-11-08 06:00:00,2022-11-08 07:00:00,26.41,15.99,52.12,44.4264,26.1406
2022-11-08 07:00:00,2022-11-08 08:00:00,31.16,16.11,46.68,44.4264,26.1406
2022-11-08 08:00:00,2022-11-08 09:00:00,45.14,21.57,32.12,44.4264,26.1406
2022-11-08 09:00:00,2022-11-08 10:00:00,41.02,21.36,25.57,44.4264,26.1406
2022-11-08 10:00:00,2022-11-08 11:00:00,36.21,17.05,9.03,44.4264,26.1406
2022-11-08 11:00:00,2022-11-08 12:00:00,32.82,17.18,14.07,44.4264,26.1406
2022-11-08 12:00:00,2022-11-08 13:00:00,30.94,15.37,12.88,44.4264,26.1406
2022-11-08 13:00:00,2022-11-08 14:00:00,29.63,15.82,8.14,44.4264,26.1406
2022-11-08 14:00:00,2022-11-08 15:00:00,31.13,16.39,19.06,44.4264,26.1406
2022-11-08 15:00:00,2022-11-08 16:00:00,35.16,17.9,28.06,44.4264,26.1406
2022-11-08 16:00:00,2022-11-08 17:00:00,48.47,25.91,69.35,44.4264,26.1406
2022-11-08 17:00:00,2022-11-08 18:00:00,64.61,34.18,70.96,44.4264,26.1406
2022-11-08 18:00:00,2022-11-08 19:00:00,69.89,39.93,69.66,44.4264,26.1406
2022-11-08 19:00:00,2022-11-08 20:00:00,63.66,39.8,64.8,44.4264,26.1406
2022-11-08 20:00:00,2022-11-08 21:00:00,55.64,33.29,61.34,44.4264,26.1406
2022-11-08 21:00:00,2022-11-08 22:00:00,48.33,29.78,49.55,44.4264,26.1406
2022-11-08 23:00:00,2022-11-09 00:00:00,46.1,28.17,45.96,44.4264,26.1406
2022-11-09 00:00:00,2022-11-09 01:00:00,51.38,34.67,46.61,44.4264,26.1406
2022-11-09 01:00:00,2022-11-09 02:00:00,47.67,30.34,29.56,44.4264,26.1406
2022-11-09 02:00:00,2022-11-09 03:00:00,43.11,25.01,30.62,44.4264,26.1406
2022-11-09 03:00:00,2022-11-09 04:00:00,45.97,27.35,30.91,44.4264,26.1406
2022-11-09 04:00:00,2022-11-09 05:00:00,45.36,27.72,31.88,44.4264,26.1406
2022-11-09 05:00:00,2022-11-09 06:00:00,41.05,22.77,29.76,44.4264,26.1406
2022-11-09 06:00:00,2022-11-09 07:00:00,43.64,24.83,32.44,44.4264,26.1406
2022-11-09 07:00:00,2022-11-09 08:00:00,46.33,27.47,33.05,44.4264,26.1406
2022-11-09 08:00:00,2022-11-09 09:00:00,46.9,24.68,31.69,44.4264,26.1406
2022-11-09 09:00:00,2022-11-09 10:00:00,39.46,18.27,29.66,44.4264,26.1406
2022-11-09 10:00:00,2022-11-09 11:00:00,42.99,22.52,32.01,44.4264,26.1406
2022-11-09 11:00:00,2022-11-09 12:00:00,42.07,23.13,27.04,44.4264,26.1406
2022-11-09 12:00:00,2022-11-09 13:00:00,42.23,23.12,29.73,44.4264,26.1406
2022-11-09 13:00:00,2022-11-09 14:00:00,43.38,24.49,32.12,44.4264,26.1406
2022-11-09 14:00:00,2022-11-09 15:00:00,38.38,20.87,33.52,44.4264,26.1406
2022-11-09 15:00:00,2022-11-09 16:00:00,40.86,21.33,55.47,44.4264,26.1406
2022-11-09 16:00:00,2022-11-09 17:00:00,49.95,25.11,97.11,44.4264,26.1406
2022-11-09 17:00:00,2022-11-09 18:00:00,66.67,32.36,112.04,44.4264,26.1406
2022-11-09 18:00:00,2022-11-09 19:00:00,82.09,42.31,118.55,44.4264,26.1406
2022-11-09 19:00:00,2022-11-09 20:00:00,81.73,46.16,99.01,44.4264,26.1406
2022-11-09 20:00:00,2022-11-09 21:00:00,96.36,63.81,84.94,44.4264,26.1406
2022-11-09 21:00:00,2022-11-09 22:00:00,108.5,75.28,78.91,44.4264,26.1406
2022-11-09 22:00:00,2022-11-09 23:00:00,98.53,68.95,69.44,44.4264,26.1406
2022-11-10 00:00:00,2022-11-10 01:00:00,62.37,42.82,55.1,44.4264,26.1406
2022-11-10 01:00:00,2022-11-10 02:00:00,54.99,38.43,45.58,44.4264,26.1406
2022-11-10 02:00:00,2022-11-10 03:00:00,56.01,40.59,42.4,44.4264,26.1406
2022-11-10 03:00:00,2022-11-10 04:00:00,55.8,40.36,36.59,44.4264,26.1406
2022-11-10 04:00:00,2022-11-10 05:00:00,53.32,39.77,32.65,44.4264,26.1406
2022-11-10 05:00:00,2022-11-10 06:00:00,53.15,40.32,31.56,44.4264,26.1406
2022-11-10 06:00:00,2022-11-10 07:00:00,50.9,36.54,33.11,44.4264,26.1406
2022-11-10 07:00:00,2022-11-10 08:00:00,57.02,39.37,41.5,44.4264,26.1406
2022-11-10 08:00:00,2022-11-10 09:00:00,66.37,43.83,48.51,44.4264,26.1406
2022-11-10 09:00:00,2022-11-10 10:00:00,66.15,42.33,53.9,44.4264,26.1406
2022-11-10 10:00:00,2022-11-10 11:00:00,65.57,40.27,61.79,44.4264,26.1406
2022-11-10 11:00:00,2022-11-10 12:00:00,61.5,36.15,65.37,44.4264,26.1406
2022-11-10 12:00:00,2022-11-10 13:00:00,52.19,30.08,65.83,44.4264,26.1406
2022-11-10 13:00:00,2022-11-10 14:00:00,55.14,30.52,79.76,44.4264,26.1406
2022-11-10 14:00:00,2022-11-10 15:00:00,71.55,36.4,81.7,44.4264,26.1406
2022-11-10 15:00:00,2022-11-10 16:00:00,72.68,33.82,79.25,44.4264,26.1406
2022-11-10 16:00:00,2022-11-10 17:00:00,64.62,27.81,79.6,44.4264,26.1406
2022-11-10 17:00:00,2022-11-10 18:00:00,77.69,35.47,115.32,44.4264,26.1406
2022-11-10 18:00:00,2022-11-10 19:00:00,91.62,42.74,110.08,44.4264,26.1406
2022-11-10 19:00:00,2022-11-10 20:00:00,82.07,42.86,84.33,44.4264,26.1406
2022-11-10 20:00:00,2022-11-10 21:00:00,80.65,52.88,80.53,44.4264,26.1406
2022-11-10 21:00:00,2022-11-10 22:00:00,59.58,42.65,69.72,44.4264,26.1406
2022-11-10 22:00:00,2022-11-10 23:00:00,56.98,42.32,52.43,44.4264,26.1406
2022-11-10 23:00:00,2022-11-11 00:00:00,54.57,42.46,45.91,44.4264,26.1406
2022-11-11 01:00:00,2022-11-11 02:00:00,57.91,46.67,30.94,44.4264,26.1406
2022-11-11 02:00:00,2022-11-11 03:00:00,60.71,50.29,37.44,44.4264,26.1406
2022-11-11 03:00:00,2022-11-11 04:00:00,60.03,49.55,40.07,44.4264,26.1406
2022-11-11 04:00:00,2022-11-11 05:00:00,61.63,50.48,38.53,44.4264,26.1406
2022-11-11 05:00:00,2022-11-11 06:00:00,53.89,39.42,30.04,44.4264,26.1406
2022-11-11 06:00:00,2022-11-11 07:00:00,36.7,26.25,25.21,44.4264,26.1406
2022-11-11 07:00:00,2022-11-11 08:00:00,29.87,23.7,33.33,44.4264,26.1406
2022-11-11 08:00:00,2022-11-11 09:00:00,22.8,18.33,30.48,44.4264,26.1406
2022-11-11 09:00:00,2022-11-11 10:00:00,20.36,17.16,26.11,44.4264,26.1406
2022-11-11 10:00:00,2022-11-11 11:00:00,16.28,12.75,27.23,44.4264,26.1406
2022-11-11 11:00:00,2022-11-11 12:00:00,9.12,5.93,30.2,44.4264,26.1406
2022-11-11 12:00:00,2022-11-11 13:00:00,9.06,6.49,25.33,44.4264,26.1406
2022-11-11 13:00:00,2022-11-11 14:00:00,10.44,7.62,19.32,44.4264,26.1406
2022-11-11 14:00:00,2022-11-11 15:00:00,7.58,4.59,28.6,44.4264,26.1406
2022-11-11 15:00:00,2022-11-11 16:00:00,6.33,2.8,28.52,44.4264,26.1406
2022-11-11 16:00:00,2022-11-11 17:00:00,12.83,7.24,49.54,44.4264,26.1406
