start,end,pm10,no2,latitude,longitude
2022-07-20 06:00:00,2022-07-20 07:00:00,26.14,58.27,44.444925,26.127289
2022-07-20 07:00:00,2022-07-20 08:00:00,27.48,61.31,44.444925,26.127289
2022-07-20 08:00:00,2022-07-20 09:00:00,30.42,70.99,44.444925,26.127289
2022-07-20 09:00:00,2022-07-20 10:00:00,37.31,76.15,44.444925,26.127289
2022-07-20 10:00:00,2022-07-20 11:00:00,38.01,68.56,44.444925,26.127289
2022-07-20 11:00:00,2022-07-20 12:00:00,33.7,61.91,44.444925,26.127289
2022-07-20 12:00:00,2022-07-20 13:00:00,25.43,39.64,44.444925,26.127289
2022-07-20 13:00:00,2022-07-20 14:00:00,24.66,29.97,44.444925,26.127289
2022-07-20 14:00:00,2022-07-20 15:00:00,19.46,31.38,44.444925,26.127289
2022-07-20 15:00:00,2022-07-20 16:00:00,16.36,25.39,44.444925,26.127289
2022-07-20 16:00:00,2022-07-20 17:00:00,16.73,27.2,44.444925,26.127289
2022-07-20 17:00:00,2022-07-20 18:00:00,18.49,32.42,44.444925,26.127289
2022-07-20 18:00:00,2022-07-20 19:00:00,23.35,35.92,44.444925,26.127289
2022-07-20 19:00:00,2022-07-20 20:00:00,22.81,43.61,44.444925,26.127289
2022-07-20 20:00:00,2022-07-20 21:00:00,30.69,70.96,44.444925,26.127289
2022-07-20 21:00:00,2022-07-20 22:00:00,33.81,75.93,44.444925,26.127289
2022-07-20 22:00:00,2022-07-20 23:00:00,34.19,76.02,44.444925,26.127289
2022-07-20 23:00:00,2022-07-21 00:00:00,36.48,80.11,44.444925,26.127289
2022-07-21 00:00:00,2022-07-21 01:00:00,34.19,77.05,44.444925,26.127289
2022-07-21 02:00:00,2022-07-21 03:00:00,25.6,46.97,44.444925,26.127289
2022-07-21 03:00:00,2022-07-21 04:00:00,19.65,32.74,44.444925,26.127289
2022-07-21 04:00:00,2022-07-21 05:00:00,17.22,28.05,44.444925,26.127289
2022-07-21 05:00:00,2022-07-21 06:00:00,22.48,43.64,44.444925,26.127289
2022-07-21 06:00:00,2022-07-21 07:00:00,25.07,66.23,44.444925,26.127289
2022-07-21 07:00:00,2022-07-21 08:00:00,29.35,54.15,44.444925,26.127289
2022-07-21 08:00:00,2022-07-21 09:00:00,32.67,62.82,44.444925,26.127289
2022-07-21 09:00:00,2022-07-21 10:00:00,33.86,59.04,44.444925,26.127289
2022-07-21 10:00:00,2022-07-21 11:00:00,31.67,66.35,44.444925,26.127289
2022-07-21 11:00:00,2022-07-21 12:00:00,30.63,54.38,44.444925,26.127289
2022-07-21 12:00:00,2022-07-21 13:00:00,31.54,65.73,44.444925,26.127289
2022-07-21 13:00:00,2022-07-21 14:00:00,33.04,47.1,44.444925,26.127289
2022-07-21 14:00:00,2022-07-21 15:00:00,31.95,51.97,44.444925,26.127289
2022-07-21 15:00:00,2022-07-21 16:00:00,33.99,68.74,44.444925,26.127289
2022-07-21 16:00:00,2022-07-21 17:00:00,36.54,89.06,44.444925,26.127289
2022-07-21 17:00:00,2022-07-21 18:00:00,35.16,79.32,44.444925,26.127289
2022-07-21 18:00:00,2022-07-21 19:00:00,35.22,72.95,44.444925,26.127289
2022-07-21 19:00:00,2022-07-21 20:00:00,33.11,60.54,44.444925,26.127289
2022-07-21 20:00:00,2022-07-21 21:00:00,39.98,61.62,44.444925,26.127289
2022-07-21 21:00:00,2022-07-21 22:00:00,32.96,54.04,44.444925,26.127289
2022-07-21 22:00:00,2022-07-21 23:00:00,28.55,52.28,44.444925,26.127289
2022-07-21 23:00:00,2022-07-22 00:00:00,26.5,35.86,44.444925,26.127289
2022-07-22 00:00:00,2022-07-22 01:00:00,30.29,36.71,44.444925,26.127289
2022-07-22 01:00:00,2022-07-22 02:00:00,27.18,32.85,44.444925,26.127289
2022-07-22 03:00:00,2022-07-22 04:00:00,29.59,24.29,44.444925,26.127289
2022-07-22 04:00:00,2022-07-22 05:00:00,26.3,32.29,44.444925,26.127289
2022-07-22 05:00:00,2022-07-22 06:00:00,24.7,52.5,44.444925,26.127289
2022-07-22 06:00:00,2022-07-22 07:00:00,27.8,65.2,44.444925,26.127289
2022-07-22 07:00:00,2022-07-22 08:00:00,26.31,61.46,44.444925,26.127289
2022-07-22 08:00:00,2022-07-22 09:00:00,26.34,52.83,44.444925,26.127289
2022-07-22 09:00:00,2022-07-22 10:00:00,24.99,49.83,44.444925,26.127289
2022-07-22 10:00:00,2022-07-22 11:00:00,23.78,45.46,44.444925,26.127289
2022-07-22 11:00:00,2022-07-22 12:00:00,21.93,33.34,44.444925,26.127289
2022-07-22 12:00:00,2022-07-22 13:00:00,23.74,32.75,44.444925,26.127289
2022-07-22 13:00:00,2022-07-22 14:00:00,25.81,44.25,44.444925,26.127289
2022-07-22 14:00:00,2022-07-22 15:00:00,26.82,40.99,44.444925,26.127289
2022-07-22 15:00:00,2022-07-22 16:00:00,28.06,36.57,44.444925,26.127289
2022-07-22 16:00:00,2022-07-22 17:00:00,25.82,26.19,44.444925,26.127289
2022-07-22 17:00:00,2022-07-22 18:00:00,27.74,28.09,44.444925,26.127289
2022-07-22 18:00:00,2022-07-22 19:00:00,27.83,39.51,44.444925,26.127289
2022-07-22 19:00:00,2022-07-22 20:00:00,31.09,46.05,44.444925,26.127289
2022-07-22 20:00:00,2022-07-22 21:00:00,47.41,69.74,44.444925,26.127289
2022-07-22 21:00:00,2022-07-22 22:00:00,56.59,88.64,44.444925,26.127289
2022-07-22 22:00:00,2022-07-22 23:00:00,46.05,51.38,44.444925,26.127289
2022-07-22 23:00:00,2022-07-23 00:00:00,51.29,75.48,44.444925,26.127289
2022-07-23 00:00:00,2022-07-23 01:00:00,46.11,71.02,44.444925,26.127289
2022-07-23 01:00:00,2022-07-23 02:00:00,35.41,54.27,44.444925,26.127289
2022-07-23 02:00:00,2022-07-23 03:00:00,32.15,44.4,44.444925,26.127289
2022-07-23 04:00:00,2022-07-23 05:00:00,30.9,38.21,44.444925,26.127289
2022-07-23 05:00:00,2022-07-23 06:00:00,30.64,40.98,44.444925,26.127289
2022-07-23 06:00:00,2022-07-23 07:00:00,32.08,43.66,44.444925,26.127289
2022-07-23 07:00:00,2022-07-23 08:00:00,37.85,38.2,44.444925,26.127289
2022-07-23 08:00:00,2022-07-23 09:00:00,38.74,32.24,44.444925,26.127289
2022-07-23 09:00:00,2022-07-23 10:00:00,31.95,24.27,44.444925,26.127289
2022-07-23 10:00:00,2022-07-23 11:00:00,28.16,20.95,44.444925,26.127289
2022-07-23 11:00:00,2022-07-23 12:00:00,29.34,19.54,44.444925,26.127289
2022-07-23 12:00:00,2022-07-23 13:00:00,29.54,15.42,44.444925,26.127289
2022-07-23 13:00:00,2022-07-23 14:00:00,30.93,17.13,44.444925,26.127289
2022-07-23 14:00:00,2022-07-23 15:00:00,34.51,18.66,44.444925,26.127289
2022-07-23 15:00:00,2022-07-23 16:00:00,34.35,13.59,44.444925,26.127289
2022-07-23 16:00:00,2022-07-23 17:00:00,32.61,13.92,44.444925,26.127289
2022-07-23 17:00:00,2022-07-23 18:00:00,41.52,13.9,44.444925,26.127289
2022-07-23 18:00:00,2022-07-23 19:00:00,36.59,22.77,44.444925,26.127289
2022-07-23 19:00:00,2022-07-23 20:00:00,37.05,56.87,44.444925,26.127289
2022-07-23 20:00:00,2022-07-23 21:00:00,34.65,45.45,44.444925,26.127289
2022-07-23 21:00:00,2022-07-23 22:00:00,38.7,79.71,44.444925,26.127289
2022-07-23 22:00:00,2022-07-23 23:00:00,37.59,55.71,44.444925,26.127289
2022-07-23 23:00:00,2022-07-24 00:00:00,36.62,42.94,44.444925,26.127289
2022-07-24 00:00:00,2022-07-24 01:00:00,30.01,32.32,44.444925,26.127289
2022-07-24 01:00:00,2022-07-24 02:00:00,29.07,36.25,44.444925,26.127289
2022-07-24 02:00:00,2022-07-24 03:00:00,25.4,30.28,44.444925,26.127289
2022-07-24 03:00:00,2022-07-24 04:00:00,22.45,23.27,44.444925,26.127289
2022-07-24 05:00:00,2022-07-24 06:00:00,24.53,30.02,44.444925,26.127289
2022-07-24 06:00:00,2022-07-24 07:00:00,26.29,30.98,44.444925,26.127289
2022-07-24 07:00:00,2022-07-24 08:00:00,26.36,28.01,44.444925,26.127289
2022-07-24 08:00:00,2022-07-24 09:00:00,26.79,27.27,44.444925,26.127289
2022-07-24 09:00:00,2022-07-24 10:00:00,30.49,21.09,44.444925,26.127289
2022-07-24 10:00:00,2022-07-24 11:00:00,31.17,18.27,44.444925,26.127289
2022-07-24 11:00:00,2022-07-24 12:00:00,34.97,16.59,44.444925,26.127289
2022-07-24 12:00:00,2022-07-24 13:00:00,32.87,14.19,44.444925,26.127289
2022-07-24 13:00:00,2022-07-24 14:00:00,34.16,11.73,44.444925,26.127289
2022-07-24 14:00:00,2022-07-24 15:00:00,34.39,10.28,44.444925,26.127289
2022-07-24 15:00:00,2022-07-24 16:00:00,33.89,9.92,44.444925,26.127289
2022-07-24 16:00:00,2022-07-24 17:00:00,32.85,12.24,44.444925,26.127289
2022-07-24 17:00:00,2022-07-24 18:00:00,32.11,53.69,44.444925,26.127289
2022-07-24 18:00:00,2022-07-24 19:00:00,32.81,30.07,44.444925,26.127289
2022-07-24 19:00:00,2022-07-24 20:00:00,31.67,35.25,44.444925,26.127289
2022-07-24 20:00:00,2022-07-24 21:00:00,33.89,33.47,44.444925,26.127289
2022-07-24 21:00:00,2022-07-24 22:00:00,29.53,38.54,44.444925,26.127289
2022-07-24 22:00:00,2022-07-24 23:00:00,24.8,25.82,44.444925,26.127289
2022-07-24 23:00:00,2022-07-25 00:00:00,25.79,27.03,44.444925,26.127289
2022-07-25 00:00:00,2022-07-25 01:00:00,27.5,12.51,44.444925,26.127289
2022-07-25 01:00:00,2022-07-25 02:00:00,25.0,16.52,44.444925,26.127289
2022-07-25 02:00:00,2022-07-25 03:00:00,23.96,16.35,44.444925,26.127289
2022-07-25 03:00:00,2022-07-25 04:00:00,18.53,13.22,44.444925,26.127289
2022-07-25 04:00:00,2022-07-25 05:00:00,18.11,15.84,44.444925,26.127289
2022-07-25 06:00:00,2022-07-25 07:00:00,25.36,43.32,44.444925,26.127289
2022-07-25 07:00:00,2022-07-25 08:00:00,43.06,47.3,44.444925,26.127289
2022-07-25 08:00:00,2022-07-25 09:00:00,32.35,47.48,44.444925,26.127289
2022-07-25 09:00:00,2022-07-25 10:00:00,26.32,53.33,44.444925,26.127289
2022-07-25 10:00:00,2022-07-25 11:00:00,24.93,41.3,44.444925,26.127289
2022-07-25 11:00:00,2022-07-25 12:00:00,22.99,43.21,44.444925,26.127289
2022-07-25 12:00:00,2022-07-25 13:00:00,24.32,44.63,44.444925,26.127289
2022-07-25 13:00:00,2022-07-25 14:00:00,24.76,41.46,44.444925,26.127289
2022-07-25 14:00:00,2022-07-25 15:00:00,24.63,41.19,44.444925,26.127289
2022-07-25 15:00:00,2022-07-25 16:00:00,25.28,31.17,44.444925,26.127289
2022-07-25 16:00:00,2022-07-25 17:00:00,25.4,36.18,44.444925,26.127289
2022-07-25 17:00:00,2022-07-25 18:00:00,25.73,42.6,44.444925,26.127289
2022-07-25 18:00:00,2022-07-25 19:00:00,25.83,29.62,44.444925,26.127289
2022-07-25 19:00:00,2022-07-25 20:00:00,28.18,44.64,44.444925,26.127289
2022-07-25 20:00:00,2022-07-25 21:00:00,28.94,44.97,44.444925,26.127289
2022-07-25 21:00:00,2022-07-25 22:00:00,33.98,50.72,44.444925,26.127289
2022-07-25 22:00:00,2022-07-25 23:00:00,37.68,53.5,44.444925,26.127289
2022-07-25 23:00:00,2022-07-26 00:00:00,31.94,44.52,44.444925,26.127289
2022-07-26 00:00:00,2022-07-26 01:00:00,26.17,24.43,44.444925,26.127289
2022-07-26 01:00:00,2022-07-26 02:00:00,25.58,24.84,44.444925,26.127289
2022-07-26 02:00:00,2022-07-26 03:00:00,22.8,18.73,44.444925,26.127289
2022-07-26 03:00:00,2022-07-26 04:00:00,24.34,25.1,44.444925,26.127289
2022-07-26 04:00:00,2022-07-26 05:00:00,25.72,27.35,44.444925,26.127289
2022-07-26 05:00:00,2022-07-26 06:00:00,27.55,38.06,44.444925,26.127289
2022-07-26 07:00:00,2022-07-26 08:00:00,33.47,62.65,44.444925,26.127289
2022-07-26 08:00:00,2022-07-26 09:00:00,39.99,66.99,44.444925,26.127289
2022-07-26 09:00:00,2022-07-26 10:00:00,37.93,58.36,44.444925,26.127289
2022-07-26 10:00:00,2022-07-26 11:00:00,37.16,45.98,44.444925,26.127289
2022-07-26 11:00:00,2022-07-26 12:00:00,33.62,33.94,44.444925,26.127289
2022-07-26 12:00:00,2022-07-26 13:00:00,29.68,24.05,44.444925,26.127289
2022-07-26 13:00:00,2022-07-26 14:00:00,31.14,23.09,44.444925,26.127289
2022-07-26 14:00:00,2022-07-26 15:00:00,31.84,30.72,44.444925,26.127289
2022-07-26 15:00:00,2022-07-26 16:00:00,29.62,41.02,44.444925,26.127289
2022-07-26 16:00:00,2022-07-26 17:00:00,29.6,33.36,44.444925,26.127289
2022-07-26 17:00:00,2022-07-26 18:00:00,27.92,31.67,44.444925,26.127289
2022-07-26 18:00:00,2022-07-26 19:00:00,25.53,32.58,44.444925,26.127289
2022-07-26 19:00:00,2022-07-26 20:00:00,26.93,46.97,44.444925,26.127289
2022-07-26 20:00:00,2022-07-26 21:00:00,41.46,87.16,44.444925,26.127289
2022-07-26 21:00:00,2022-07-26 22:00:00,53.97,115.79,44.444925,26.127289
2022-07-26 22:00:00,2022-07-26 23:00:00,51.65,113.24,44.444925,26.127289
2022-07-26 23:00:00,2022-07-27 00:00:00,54.24,108.78,44.444925,26.127289
2022-07-27 00:00:00,2022-07-27 01:00:00,45.81,86.02,44.444925,26.127289
2022-07-27 01:00:00,2022-07-27 02:00:00,37.18,42.32,44.444925,26.127289
2022-07-27 02:00:00,2022-07-27 03:00:00,39.48,41.8,44.444925,26.127289
2022-07-27 03:00:00,2022-07-27 04:00:00,36.71,48.49,44.444925,26.127289
2022-07-27 04:00:00,2022-07-27 05:00:00,37.92,43.14,44.444925,26.127289
2022-07-27 05:00:00,2022-07-27 06:00:00,40.78,54.77,44.444925,26.127289
2022-07-27 06:00:00,2022-07-27 07:00:00,44.16,69.59,44.444925,26.127289
2022-07-27 08:00:00,2022-07-27 09:00:00,48.4,97.89,44.444925,26.127289
2022-07-27 09:00:00,2022-07-27 10:00:00,47.19,70.11,44.444925,26.127289
2022-07-27 10:00:00,2022-07-27 11:00:00,45.23,51.63,44.444925,26.127289
2022-07-27 11:00:00,2022-07-27 12:00:00,39.18,47.6,44.444925,26.127289
2022-07-27 12:00:00,2022-07-27 13:00:00,29.53,33.58,44.444925,26.127289
2022-07-27 13:00:00,2022-07-27 14:00:00,32.47,27.31,44.444925,26.127289
2022-07-27 14:00:00,2022-07-27 15:00:00,32.46,41.7,44.444925,26.127289
2022-07-27 15:00:00,2022-07-27 16:00:00,32.22,43.0,44.444925,26.127289
2022-07-27 16:00:00,2022-07-27 17:00:00,25.96,36.08,44.444925,26.127289
2022-07-27 17:00:00,2022-07-27 18:00:00,31.94,52.93,44.444925,26.127289
2022-07-27 18:00:00,2022-07-27 19:00:00,32.51,78.89,44.444925,26.127289
2022-07-27 19:00:00,2022-07-27 20:00:00,26.42,57.08,44.444925,26.127289
2022-07-27 20:00:00,2022-07-27 21:00:00,26.63,56.39,44.444925,26.127289
2022-07-27 21:00:00,2022-07-27 22:00:00,26.68,39.66,44.444925,26.127289
2022-07-27 22:00:00,2022-07-27 23:00:00,27.44,29.56,44.444925,26.127289
2022-07-27 23:00:00,2022-07-28 00:00:00,28.14,25.1,44.444925,26.127289
2022-07-28 00:00:00,2022-07-28 01:00:00,22.41,22.48,44.444925,26.127289
2022-07-28 01:00:00,2022-07-28 02:00:00,23.48,15.16,44.444925,26.127289
2022-07-28 02:00:00,2022-07-28 03:00:00,21.62,11.57,44.444925,26.127289
2022-07-28 03:00:00,2022-07-28 04:00:00,18.28,11.67,44.444925,26.127289
2022-07-28 04:00:00,2022-07-28 05:00:00,16.09,13.98,44.444925,26.127289
2022-07-28 05:00:00,2022-07-28 06:00:00,17.77,20.57,44.444925,26.127289
2022-07-28 06:00:00,2022-07-28 07:00:00,21.14,36.31,44.444925,26.127289
2022-07-28 07:00:00,2022-07-28 08:00:00,24.9,38.46,44.444925,26.127289
2022-07-28 09:00:00,2022-07-28 10:00:00,27.64,52.8,44.444925,26.127289
2022-07-28 10:00:00,2022-07-28 11:00:00,27.85,51.8,44.444925,26.127289
2022-07-28 11:00:00,2022-07-28 12:00:00,27.23,56.89,44.444925,26.127289
2022-07-28 12:00:00,2022-07-28 13:00:00,28.69,56.82,44.444925,26.127289
2022-07-28 13:00:00,2022-07-28 14:00:00,28.19,55.47,44.444925,26.127289
2022-07-28 14:00:00,2022-07-28 15:00:00,30.59,59.24,44.444925,26.127289
2022-07-28 15:00:00,2022-07-28 16:00:00,30.93,67.25,44.444925,26.127289
2022-07-28 16:00:00,2022-07-28 17:00:00,29.59,79.41,44.444925,26.127289
2022-07-28 17:00:00,2022-07-28 18:00:00,28.51,72.58,44.444925,26.127289
2022-07-28 18:00:00,2022-07-28 19:00:00,27.62,59.12,44.444925,26.127289
2022-07-28 19:00:00,2022-07-28 20:00:00,26.03,55.39,44.444925,26.127289
2022-07-28 20:00:00,2022-07-28 21:00:00,23.57,39.93,44.444925,26.127289
2022-07-28 21:00:00,2022-07-28 22:00:00,22.73,36.78,44.444925,26.127289
2022-07-28 22:00:00,2022-07-28 23:00:00,19.17,33.89,44.444925,26.127289
2022-07-28 23:00:00,2022-07-29 00:00:00,20.27,30.67,44.444925,26.127289
2022-07-29 00:00:00,2022-07-29 01:00:00,19.18,26.62,44.444925,26.127289
2022-07-29 01:00:00,2022-07-29 02:00:00,19.62,22.42,44.444925,26.127289
2022-07-29 02:00:00,2022-07-29 03:00:00,21.81,20.27,44.444925,26.127289
2022-07-29 03:00:00,2022-07-29 04:00:00,25.54,24.52,44.444925,26.127289
2022-07-29 04:00:00,2022-07-29 05:00:00,26.52,22.73,44.444925,26.127289
2022-07-29 05:00:00,2022-07-29 06:00:00,27.2,33.87,44.444925,26.127289
2022-07-29 06:00:00,2022-07-29 07:00:00,25.09,41.49,44.444925,26.127289
2022-07-29 07:00:00,2022-07-29 08:00:00,32.93,47.29,44.444925,26.127289
2022-07-29 08:00:00,2022-07-29 09:00:00,24.45,37.01,44.444925,26.127289
2022-07-29 10:00:00,2022-07-29 11:00:00,22.25,40.68,44.444925,26.127289
2022-07-29 11:00:00,2022-07-29 12:00:00,21.48,54.51,44.444925,26.127289
2022-07-29 12:00:00,2022-07-29 13:00:00,20.51,51.73,44.444925,26.127289
2022-07-29 13:00:00,2022-07-29 14:00:00,21.35,58.18,44.444925,26.127289
2022-07-29 14:00:00,2022-07-29 15:00:00,20.62,53.61,44.444925,26.127289
2022-07-29 15:00:00,2022-07-29 16:00:00,21.74,55.23,44.444925,26.127289
2022-07-29 16:00:00,2022-07-29 17:00:00,21.77,79.52,44.444925,26.127289
2022-07-29 17:00:00,2022-07-29 18:00:00,20.69,60.2,44.444925,26.127289
2022-07-29 18:00:00,2022-07-29 19:00:00,23.65,55.78,44.444925,26.127289
2022-07-29 19:00:00,2022-07-29 20:00:00,29.48,61.25,44.444925,26.127289
2022-07-29 20:00:00,2022-07-29 21:00:00,30.74,55.25,44.444925,26.127289
2022-07-29 21:00:00,2022-07-29 22:00:00,28.53,50.73,44.444925,26.127289
2022-07-29 22:00:00,2022-07-29 23:00:00,26.91,41.93,44.444925,26.127289
2022-07-29 23:00:00,2022-07-30 00:00:00,25.77,31.64,44.444925,26.127289
2022-07-30 00:00:00,2022-07-30 01:00:00,22.8,31.49,44.444925,26.127289
2022-07-30 01:00:00,2022-07-30 02:00:00,25.57,30.36,44.444925,26.127289
2022-07-30 02:00:00,2022-07-30 03:00:00,17.34,21.8,44.444925,26.127289
2022-07-30 03:00:00,2022-07-30 04:00:00,15.25,20.59,44.444925,26.127289
2022-07-30 04:00:00,2022-07-30 05:00:00,16.22,22.84,44.444925,26.127289
2022-07-30 05:00:00,2022-07-30 06:00:00,19.08,20.04,44.444925,26.127289
2022-07-30 06:00:00,2022-07-30 07:00:00,18.39,20.64,44.444925,26.127289
2022-07-30 07:00:00,2022-07-30 08:00:00,19.91,23.55,44.444925,26.127289
2022-07-30 08:00:00,2022-07-30 09:00:00,20.11,19.08,44.444925,26.127289
2022-07-30 09:00:00,2022-07-30 10:00:00,20.35,15.45,44.444925,26.127289
2022-07-30 11:00:00,2022-07-30 12:00:00,20.69,29.45,44.444925,26.127289
2022-07-30 12:00:00,2022-07-30 13:00:00,20.09,21.75,44.444925,26.127289
2022-07-30 13:00:00,2022-07-30 14:00:00,20.24,15.37,44.444925,26.127289
2022-07-30 14:00:00,2022-07-30 15:00:00,21.78,14.64,44.444925,26.127289
2022-07-30 15:00:00,2022-07-30 16:00:00,20.19,16.19,44.444925,26.127289
2022-07-30 16:00:00,2022-07-30 17:00:00,21.32,16.58,44.444925,26.127289
2022-07-30 17:00:00,2022-07-30 18:00:00,21.23,18.81,44.444925,26.127289
2022-07-30 18:00:00,2022-07-30 19:00:00,29.74,20.7,44.444925,26.127289
2022-07-30 19:00:00,2022-07-30 20:00:00,30.8,19.27,44.444925,26.127289
2022-07-30 20:00:00,2022-07-30 21:00:00,32.57,30.04,44.444925,26.127289
2022-07-30 21:00:00,2022-07-30 22:00:00,29.94,44.77,44.444925,26.127289
2022-07-30 22:00:00,2022-07-30 23:00:00,29.47,40.04,44.444925,26.127289
2022-07-30 23:00:00,2022-07-31 00:00:00,30.01,50.08,44.444925,26.127289
2022-07-31 00:00:00,2022-07-31 01:00:00,24.1,13.76,44.444925,26.127289
2022-07-31 01:00:00,2022-07-31 02:00:00,23.12,13.92,44.444925,26.127289
2022-07-31 02:00:00,2022-07-31 03:00:00,27.64,23.65,44.444925,26.127289
2022-07-31 03:00:00,2022-07-31 04:00:00,24.09,18.77,44.444925,26.127289
2022-07-31 04:00:00,2022-07-31 05:00:00,16.39,12.6,44.444925,26.127289
2022-07-31 05:00:00,2022-07-31 06:00:00,18.43,12.77,44.444925,26.127289
2022-07-31 06:00:00,2022-07-31 07:00:00,21.49,12.9,44.444925,26.127289
2022-07-31 07:00:00,2022-07-31 08:00:00,23.33,13.35,44.444925,26.127289
2022-07-31 08:00:00,2022-07-31 09:00:00,26.03,15.6,44.444925,26.127289
2022-07-31 09:00:00,2022-07-31 10:00:00,25.34,13.18,44.444925,26.127289
2022-07-31 10:00:00,2022-07-31 11:00:00,19.84,12.58,44.444925,26.127289
2022-07-31 12:00:00,2022-07-31 13:00:00,33.92,11.72,44.444925,26.127289
2022-07-31 13:00:00,2022-07-31 14:00:00,36.34,10.68,44.444925,26.127289
2022-07-31 14:00:00,2022-07-31 15:00:00,25.16,10.53,44.444925,26.127289
2022-07-31 15:00:00,2022-07-31 16:00:00,14.3,10.41,44.444925,26.127289
2022-07-31 16:00:00,2022-07-31 17:00:00,10.01,12.58,44.444925,26.127289
2022-07-31 17:00:00,2022-07-31 18:00:00,7.7,19.69,44.444925,26.127289
2022-07-31 18:00:00,2022-07-31 19:00:00,6.58,23.89,44.444925,26.127289
2022-07-31 19:00:00,2022-07-31 20:00:00,7.89,22.25,44.444925,26.127289
2022-07-31 20:00:00,2022-07-31 21:00:00,12.49,24.98,44.444925,26.127289
2022-07-31 21:00:00,2022-07-31 22:00:00,15.22,33.88,44.444925,26.127289
2022-07-31 22:00:00,2022-07-31 23:00:00,13.58,32.35,44.444925,26.127289
2022-07-31 23:00:00,2022-08-01 00:00:00,14.21,28.02,44.444925,26.127289
2022-08-01 00:00:00,2022-08-01 01:00:00,18.35,19.62,44.444925,26.127289
2022-08-01 01:00:00,2022-08-01 02:00:00,17.12,14.96,44.444925,26.127289
2022-08-01 02:00:00,2022-08-01 03:00:00,12.96,13.47,44.444925,26.127289
2022-08-01 03:00:00,2022-08-01 04:00:00,14.91,16.18,44.444925,26.127289
2022-08-01 04:00:00,2022-08-01 05:00:00,30.92,25.76,44.444925,26.127289
2022-08-01 05:00:00,2022-08-01 06:00:00,15.83,25.39,44.444925,26.127289
2022-08-01 06:00:00,2022-08-01 07:00:00,14.21,31.83,44.444925,26.127289
2022-08-01 07:00:00,2022-08-01 08:00:00,18.7,36.81,44.444925,26.127289
2022-08-01 08:00:00,2022-08-01 09:00:00,16.95,31.28,44.444925,26.127289
2022-08-01 09:00:00,2022-08-01 10:00:00,10.27,37.64,44.444925,26.127289
2022-08-01 10:00:00,2022-08-01 11:00:00,11.17,28.46,44.444925,26.127289
2022-08-01 11:00:00,2022-08-01 12:00:00,10.71,24.56,44.444925,26.127289
2022-08-01 13:00:00,2022-08-01 14:00:00,10.78,31.44,44.444925,26.127289
2022-08-01 14:00:00,2022-08-01 15:00:00,10.11,30.34,44.444925,26.127289
2022-08-01 15:00:00,2022-08-01 16:00:00,9.56,36.41,44.444925,26.127289
2022-08-01 16:00:00,2022-08-01 17:00:00,7.55,22.18,44.444925,26.127289
2022-08-01 17:00:00,2022-08-01 18:00:00,9.88,31.07,44.444925,26.127289
2022-08-01 18:00:00,2022-08-01 19:00:00,9.62,25.64,44.444925,26.127289
2022-08-01 19:00:00,2022-08-01 20:00:00,8.59,29.54,44.444925,26.127289
2022-08-01 20:00:00,2022-08-01 21:00:00,12.9,37.47,44.444925,26.127289
2022-08-01 21:00:00,2022-08-01 22:00:00,12.16,37.25,44.444925,26.127289
2022-08-01 22:00:00,2022-08-01 23:00:00,12.98,34.82,44.444925,26.127289
2022-08-01 23:00:00,2022-08-02 00:00:00,12.63,29.65,44.444925,26.127289
2022-08-02 00:00:00,2022-08-02 01:00:00,11.66,25.4,44.444925,26.127289
2022-08-02 01:00:00,2022-08-02 02:00:00,10.39,19.35,44.444925,26.127289
2022-08-02 02:00:00,2022-08-02 03:00:00,12.73,17.75,44.444925,26.127289
2022-08-02 03:00:00,2022-08-02 04:00:00,13.98,16.21,44.444925,26.127289
2022-08-02 04:00:00,2022-08-02 05:00:00,15.79,24.61,44.444925,26.127289
2022-08-02 05:00:00,2022-08-02 06:00:00,15.99,30.46,44.444925,26.127289
2022-08-02 06:00:00,2022-08-02 07:00:00,17.65,42.42,44.444925,26.127289
2022-08-02 07:00:00,2022-08-02 08:00:00,19.24,50.98,44.444925,26.127289
2022-08-02 08:00:00,2022-08-02 09:00:00,24.28,47.42,44.444925,26.127289
2022-08-02 09:00:00,2022-08-02 10:00:00,20.59,45.89,44.444925,26.127289
2022-08-02 10:00:00,2022-08-02 11:00:00,19.24,38.24,44.444925,26.127289
2022-08-02 11:00:00,2022-08-02 12:00:00,13.89,24.14,44.444925,26.127289
2022-08-02 12:00:00,2022-08-02 13:00:00,9.57,35.58,44.444925,26.127289
2022-08-02 14:00:00,2022-08-02 15:00:00,11.56,30.75,44.444925,26.127289
2022-08-02 15:00:00,2022-08-02 16:00:00,10.85,35.05,44.444925,26.127289
2022-08-02 16:00:00,2022-08-02 17:00:00,9.38,30.11,44.444925,26.127289
2022-08-02 17:00:00,2022-08-02 18:00:00,10.2,33.37,44.444925,26.127289
