start,end,pm10,pm2_5,no2,temperature,humidity,wind_speed,pressure,longitude,latitude
2022-10-20 01:00:00,2022-10-20 02:00:00,12.68,6.64113732,18.93,12.5,70.0,0.0,1019.4,26.127289,44.444925
2022-10-20 02:00:00,2022-10-20 03:00:00,13.36,6.99728664,16.1,12.5,64.0,3.6,1019.6,26.127289,44.444925
2022-10-20 03:00:00,2022-10-20 04:00:00,14.25,7.46342325,19.32,12.2,63.0,3.6,1020.3,26.127289,44.444925
2022-10-20 04:00:00,2022-10-20 05:00:00,14.41,7.54722309,22.98,9.5,73.0,0.0,1020.8,26.127289,44.444925
2022-10-20 05:00:00,2022-10-20 06:00:00,16.6,8.694233400000002,43.03,8.7,76.0,0.0,1021.5,26.127289,44.444925
2022-10-20 07:00:00,2022-10-20 08:00:00,21.32,11.166328680000001,64.86,10.9,65.0,3.6,1023.4,26.127289,44.444925
2022-10-20 08:00:00,2022-10-20 09:00:00,21.32,11.166328680000001,58.47,12.9,57.0,3.6,1023.6,26.127289,44.444925
2022-10-20 09:00:00,2022-10-20 10:00:00,22.19,11.621990310000001,44.47,14.1,51.0,3.6,1024.3,26.127289,44.444925
2022-10-20 10:00:00,2022-10-20 11:00:00,26.33,13.790311169999999,48.37,15.1,45.0,3.6,1024.6,26.127289,44.444925
2022-10-20 11:00:00,2022-10-20 12:00:00,27.01,14.14646049,46.82,15.3,43.0,3.6,1024.5,26.127289,44.444925
2022-10-20 12:00:00,2022-10-20 13:00:00,29.25,15.31965825,36.07,16.1,41.0,3.6,1023.8,26.127289,44.444925
2022-10-20 13:00:00,2022-10-20 14:00:00,34.37,18.00125313,46.92,16.7,40.0,3.6,1023.7,26.127289,44.444925
2022-10-20 14:00:00,2022-10-20 15:00:00,33.87,17.73937863,45.02,16.2,40.0,3.6,1023.5,26.127289,44.444925
2022-10-20 15:00:00,2022-10-20 16:00:00,37.24,19.50441276,57.54,14.9,45.0,3.6,1023.5,26.127289,44.444925
2022-10-20 16:00:00,2022-10-20 17:00:00,37.23,19.49917527,68.8,12.4,55.0,0.0,1023.8,26.127289,44.444925
2022-10-20 17:00:00,2022-10-20 18:00:00,39.8,20.8452102,74.9,10.6,60.0,0.0,1024.7,26.127289,44.444925
2022-10-20 18:00:00,2022-10-20 19:00:00,44.42,23.26493058,66.18,9.1,64.0,0.0,1025.3,26.127289,44.444925
2022-10-20 19:00:00,2022-10-20 20:00:00,43.41,22.73594409,63.86,8.8,66.0,0.0,1025.6,26.127289,44.444925
2022-10-20 20:00:00,2022-10-20 21:00:00,48.72,25.51705128,67.75,11.2,58.0,3.6,1026.5,26.127289,44.444925
2022-10-20 21:00:00,2022-10-20 22:00:00,37.15,19.45727535,49.03,10.0,43.0,3.6,1027.4,26.127289,44.444925
2022-10-20 22:00:00,2022-10-20 23:00:00,21.2,11.1034788,28.01,7.9,59.0,14.8,1027.9,26.127289,44.444925
2022-10-20 23:00:00,2022-10-21 00:00:00,15.08,7.89813492,28.21,7.4,52.0,14.4,1028.1,26.127289,44.444925
2022-10-21 00:00:00,2022-10-21 01:00:00,15.06,7.887659940000001,21.08,7.3,50.0,13.0,1028.5,26.127289,44.444925
2022-10-21 01:00:00,2022-10-21 02:00:00,17.12,8.96658288,16.26,6.9,53.0,11.2,1028.3,26.127289,44.444925
2022-10-21 02:00:00,2022-10-21 03:00:00,18.07,9.464144430000001,16.05,7.3,51.0,3.6,1028.5,26.127289,44.444925
2022-10-21 03:00:00,2022-10-21 04:00:00,17.79,9.31749471,16.46,7.0,54.0,3.6,1028.7,26.127289,44.444925
2022-10-21 04:00:00,2022-10-21 05:00:00,18.56,9.72078144,23.07,6.6,56.0,7.2,1028.7,26.127289,44.444925
2022-10-21 05:00:00,2022-10-21 06:00:00,21.07,11.03539143,35.45,6.5,58.0,3.6,1028.5,26.127289,44.444925
2022-10-21 06:00:00,2022-10-21 07:00:00,25.53,13.37131197,59.31,6.1,60.0,3.6,1028.8,26.127289,44.444925
2022-10-21 08:00:00,2022-10-21 09:00:00,35.09,18.37835241,52.82,9.6,48.0,3.6,1029.0,26.127289,44.444925
2022-10-21 09:00:00,2022-10-21 10:00:00,32.99,17.27847951,48.31,11.6,42.0,3.6,1028.5,26.127289,44.444925
2022-10-21 10:00:00,2022-10-21 11:00:00,29.73,15.571057770000001,45.13,13.4,37.0,3.6,1028.3,26.127289,44.444925
2022-10-21 11:00:00,2022-10-21 12:00:00,26.48,13.868873520000001,42.19,14.8,33.0,3.6,1027.4,26.127289,44.444925
2022-10-21 12:00:00,2022-10-21 13:00:00,26.13,13.68556137,50.5,15.5,34.0,3.6,1026.7,26.127289,44.444925
2022-10-21 13:00:00,2022-10-21 14:00:00,26.04,13.63842396,50.44,15.8,34.0,3.6,1025.8,26.127289,44.444925
2022-10-21 14:00:00,2022-10-21 15:00:00,27.88,14.60212212,58.95,16.0,34.0,3.6,1025.5,26.127289,44.444925
2022-10-21 15:00:00,2022-10-21 16:00:00,31.57,16.53475593,70.14,14.2,43.0,0.0,1025.4,26.127289,44.444925
2022-10-21 16:00:00,2022-10-21 17:00:00,31.72,16.61331828,72.02,10.6,53.0,0.0,1025.7,26.127289,44.444925
2022-10-21 17:00:00,2022-10-21 18:00:00,36.47,19.10112603,87.55,8.9,59.0,0.0,1025.7,26.127289,44.444925
2022-10-21 18:00:00,2022-10-21 19:00:00,45.59,23.877716910000004,95.96,8.0,66.0,0.0,1025.6,26.127289,44.444925
2022-10-21 19:00:00,2022-10-21 20:00:00,64.53,33.79752297,108.61,7.1,70.0,0.0,1025.7,26.127289,44.444925
2022-10-21 20:00:00,2022-10-21 21:00:00,58.11,30.43505439,93.21,6.7,73.0,0.0,1025.6,26.127289,44.444925
2022-10-21 21:00:00,2022-10-21 22:00:00,66.54,34.850258460000006,96.01,6.4,72.0,0.0,1025.6,26.127289,44.444925
2022-10-21 22:00:00,2022-10-21 23:00:00,78.79,41.26618371000001,107.44,5.9,74.0,0.0,1025.3,26.127289,44.444925
2022-10-22 23:00:00,2022-10-23 00:00:00,38.53,20.18004897,38.24,13.7,58.0,3.6,1017.1,26.127289,44.444925
2022-10-23 00:00:00,2022-10-23 01:00:00,33.71,17.65557879,35.69,14.0,57.0,3.6,1016.9,26.127289,44.444925
2022-10-23 01:00:00,2022-10-23 02:00:00,32.1,16.8123429,38.36,11.9,65.0,3.6,1016.5,26.127289,44.444925
2022-10-23 02:00:00,2022-10-23 03:00:00,33.07,17.32037943,27.45,11.4,69.0,3.6,1016.3,26.127289,44.444925
2022-10-23 03:00:00,2022-10-23 04:00:00,34.1,17.859840900000002,24.99,12.4,65.0,7.2,1016.3,26.127289,44.444925
2022-10-23 04:00:00,2022-10-23 05:00:00,33.65,17.62415385,21.18,13.6,60.0,7.2,1016.3,26.127289,44.444925
2022-10-23 05:00:00,2022-10-23 06:00:00,34.74,18.195040260000003,18.7,12.9,63.0,7.2,1017.2,26.127289,44.444925
2022-10-23 06:00:00,2022-10-23 07:00:00,37.26,19.51488774,19.57,12.4,67.0,7.2,1018.1,26.127289,44.444925
2022-10-23 07:00:00,2022-10-23 08:00:00,38.73,20.28479877,21.49,13.7,64.0,7.2,1019.0,26.127289,44.444925
2022-10-23 08:00:00,2022-10-23 09:00:00,37.39,19.58297511,25.98,16.5,56.0,7.2,1019.7,26.127289,44.444925
2022-10-23 10:00:00,2022-10-23 11:00:00,28.04,14.68592196,22.38,23.6,39.0,3.6,1020.1,26.127289,44.444925
2022-10-23 11:00:00,2022-10-23 12:00:00,20.56,10.76827944,21.89,24.4,37.0,3.6,1019.6,26.127289,44.444925
2022-10-23 12:00:00,2022-10-23 13:00:00,17.56,9.19703244,25.32,25.1,34.0,3.6,1019.3,26.127289,44.444925
2022-10-23 13:00:00,2022-10-23 14:00:00,20.26,10.611154740000002,25.39,25.1,34.0,0.0,1019.1,26.127289,44.444925
2022-10-23 14:00:00,2022-10-23 15:00:00,15.04,7.87718496,21.62,24.5,35.0,0.0,1019.2,26.127289,44.444925
2022-10-23 15:00:00,2022-10-23 16:00:00,16.92,8.861833080000002,38.34,21.0,44.0,0.0,1019.4,26.127289,44.444925
2022-10-23 16:00:00,2022-10-23 17:00:00,28.6,14.979221400000002,68.47,17.3,54.0,0.0,1019.7,26.127289,44.444925
2022-10-23 17:00:00,2022-10-23 18:00:00,44.35,23.22826815,109.34,16.2,56.0,3.6,1020.8,26.127289,44.444925
2022-10-23 18:00:00,2022-10-23 19:00:00,21.3,11.155853700000002,55.16,14.3,62.0,0.0,1021.7,26.127289,44.444925
2022-10-23 19:00:00,2022-10-23 20:00:00,24.61,12.88946289,65.28,13.0,67.0,0.0,1022.2,26.127289,44.444925
2022-10-23 20:00:00,2022-10-23 21:00:00,26.29,13.76936121,70.48,12.1,72.0,3.6,1022.7,26.127289,44.444925
2022-10-23 21:00:00,2022-10-23 22:00:00,33.87,17.73937863,81.7,10.8,79.0,0.0,1022.8,26.127289,44.444925
2022-10-23 22:00:00,2022-10-23 23:00:00,33.7,17.6503413,67.0,10.0,82.0,0.0,1022.9,26.127289,44.444925
2022-10-23 23:00:00,2022-10-24 00:00:00,32.07,16.79663043,61.36,9.3,86.0,0.0,1023.0,26.127289,44.444925
2022-10-24 00:00:00,2022-10-24 01:00:00,27.53,14.418809970000002,65.99,8.7,90.0,0.0,1023.3,26.127289,44.444925
2022-10-24 01:00:00,2022-10-24 02:00:00,31.47,16.48238103,65.13,9.0,89.0,0.0,1023.0,26.127289,44.444925
2022-10-24 02:00:00,2022-10-24 03:00:00,28.86,15.11539614,61.88,8.5,93.0,0.0,1023.1,26.127289,44.444925
2022-10-24 03:00:00,2022-10-24 04:00:00,30.39,15.916732110000002,56.36,7.9,97.0,3.6,1022.8,26.127289,44.444925
2022-10-24 04:00:00,2022-10-24 05:00:00,24.58,12.87375042,56.65,8.0,94.0,3.6,1022.7,26.127289,44.444925
2022-10-24 05:00:00,2022-10-24 06:00:00,20.32,10.64257968,54.87,7.9,95.0,3.6,1022.6,26.127289,44.444925
2022-10-24 06:00:00,2022-10-24 07:00:00,22.1,11.574852900000002,61.26,8.3,93.0,0.0,1023.1,26.127289,44.444925
2022-10-24 07:00:00,2022-10-24 08:00:00,29.07,15.22538343,69.3,11.7,75.0,3.6,1023.3,26.127289,44.444925
2022-10-24 08:00:00,2022-10-24 09:00:00,32.34,16.93804266,66.68,14.8,62.0,3.6,1023.1,26.127289,44.444925
2022-10-24 09:00:00,2022-10-24 10:00:00,33.46,17.52464154,65.65,17.5,55.0,3.6,1022.9,26.127289,44.444925
2022-10-24 11:00:00,2022-10-24 12:00:00,40.74,21.33753426,60.63,21.6,44.0,3.6,1022.0,26.127289,44.444925
2022-10-24 12:00:00,2022-10-24 13:00:00,36.28,19.00161372,60.29,22.5,40.0,3.6,1021.5,26.127289,44.444925
2022-10-24 13:00:00,2022-10-24 14:00:00,32.43,16.985180070000002,43.79,23.6,36.0,3.6,1020.6,26.127289,44.444925
2022-10-24 14:00:00,2022-10-24 15:00:00,28.15,14.74353435,43.83,22.4,38.0,3.6,1020.4,26.127289,44.444925
2022-10-24 15:00:00,2022-10-24 16:00:00,25.23,13.21418727,35.33,20.3,45.0,3.6,1020.1,26.127289,44.444925
2022-10-24 16:00:00,2022-10-24 17:00:00,26.19,13.716986310000001,60.15,15.9,60.0,0.0,1019.9,26.127289,44.444925
2022-10-24 17:00:00,2022-10-24 18:00:00,46.28,24.239103720000003,106.94,14.7,67.0,0.0,1020.3,26.127289,44.444925
2022-10-24 18:00:00,2022-10-24 19:00:00,58.67,30.728353830000003,113.31,14.1,70.0,3.6,1020.2,26.127289,44.444925
2022-10-24 19:00:00,2022-10-24 20:00:00,89.4,46.8231606,107.86,13.1,75.0,3.6,1020.2,26.127289,44.444925
2022-10-24 20:00:00,2022-10-24 21:00:00,68.13,35.68301937,92.54,12.9,75.0,3.6,1019.8,26.127289,44.444925
2022-10-24 21:00:00,2022-10-24 22:00:00,73.78,38.642201220000004,96.78,11.8,80.0,0.0,1019.7,26.127289,44.444925
2022-10-24 22:00:00,2022-10-24 23:00:00,63.43,33.221399070000004,100.04,12.0,78.0,3.6,1019.5,26.127289,44.444925
2022-10-24 23:00:00,2022-10-25 00:00:00,35.64,18.66641436,71.42,11.5,81.0,3.6,1019.3,26.127289,44.444925
2022-10-25 00:00:00,2022-10-25 01:00:00,34.98,18.32074002,68.43,11.4,81.0,3.6,1019.2,26.127289,44.444925
2022-10-25 01:00:00,2022-10-25 02:00:00,31.38,16.43524362,58.43,10.9,84.0,0.0,1019.0,26.127289,44.444925
2022-10-25 02:00:00,2022-10-25 03:00:00,34.7,18.174090300000003,46.53,11.1,84.0,3.6,1018.4,26.127289,44.444925
2022-10-25 03:00:00,2022-10-25 04:00:00,38.15,19.98102435,58.7,10.3,86.0,3.6,1018.2,26.127289,44.444925
2022-10-25 04:00:00,2022-10-25 05:00:00,42.35,22.18077015,60.62,10.3,87.0,3.6,1018.0,26.127289,44.444925
2022-10-25 05:00:00,2022-10-25 06:00:00,49.12,25.72655088,70.02,10.0,86.0,3.6,1017.8,26.127289,44.444925
2022-10-25 06:00:00,2022-10-25 07:00:00,57.9,30.325067100000002,77.24,10.1,87.0,3.6,1018.0,26.127289,44.444925
2022-10-25 07:00:00,2022-10-25 08:00:00,62.5,32.7343125,74.55,13.7,71.0,3.6,1018.2,26.127289,44.444925
2022-10-25 08:00:00,2022-10-25 09:00:00,61.3,32.1058137,68.83,16.3,62.0,3.6,1017.8,26.127289,44.444925
2022-10-25 09:00:00,2022-10-25 10:00:00,55.63,29.136156870000004,60.08,20.5,50.0,7.2,1017.0,26.127289,44.444925
2022-10-25 10:00:00,2022-10-25 11:00:00,55.68,29.162344320000003,54.09,23.0,44.0,7.2,1016.7,26.127289,44.444925
2022-10-25 12:00:00,2022-10-25 13:00:00,36.17,18.944001330000003,33.51,24.7,39.0,10.8,1015.2,26.127289,44.444925
2022-10-25 13:00:00,2022-10-25 14:00:00,39.2,20.530960800000003,26.81,25.1,39.0,10.8,1014.6,26.127289,44.444925
2022-10-25 14:00:00,2022-10-25 15:00:00,47.74,25.003777260000003,28.36,24.5,41.0,10.8,1014.4,26.127289,44.444925
2022-10-25 15:00:00,2022-10-25 16:00:00,48.73,25.52228877,28.06,23.4,44.0,7.2,1014.4,26.127289,44.444925
2022-10-25 16:00:00,2022-10-25 17:00:00,68.43,35.84014407000001,40.54,20.6,53.0,3.6,1014.5,26.127289,44.444925
2022-10-25 17:00:00,2022-10-25 18:00:00,52.33,27.40778517,71.25,21.3,52.0,3.6,1014.6,26.127289,44.444925
2022-10-25 18:00:00,2022-10-25 19:00:00,56.88,29.79084312,58.98,18.1,62.0,3.6,1015.1,26.127289,44.444925
2022-10-25 19:00:00,2022-10-25 20:00:00,50.53,26.46503697,66.56,17.4,63.0,3.6,1015.3,26.127289,44.444925
2022-10-25 20:00:00,2022-10-25 21:00:00,45.79,23.98246671,56.66,17.3,64.0,3.6,1015.9,26.127289,44.444925
2022-10-25 21:00:00,2022-10-25 22:00:00,45.62,23.89342938,52.17,15.0,73.0,0.0,1016.6,26.127289,44.444925
2022-10-25 22:00:00,2022-10-25 23:00:00,47.34,24.794277660000002,55.12,14.5,76.0,0.0,1016.9,26.127289,44.444925
2022-10-25 23:00:00,2022-10-26 00:00:00,50.78,26.595974220000002,61.18,13.5,81.0,0.0,1017.5,26.127289,44.444925
2022-10-26 00:00:00,2022-10-26 01:00:00,45.43,23.79391707,61.82,13.4,82.0,3.6,1018.5,26.127289,44.444925
2022-10-26 01:00:00,2022-10-26 02:00:00,34.23,17.92792827,51.28,14.0,81.0,0.0,1019.0,26.127289,44.444925
2022-10-26 02:00:00,2022-10-26 03:00:00,38.06,19.93388694,47.69,13.9,83.0,3.6,1019.1,26.127289,44.444925
2022-10-26 03:00:00,2022-10-26 04:00:00,38.17,19.99149933,36.92,13.2,85.0,3.6,1019.5,26.127289,44.444925
2022-10-26 04:00:00,2022-10-26 05:00:00,36.89,19.321100610000002,37.28,12.8,88.0,0.0,1020.0,26.127289,44.444925
2022-10-26 05:00:00,2022-10-26 06:00:00,37.08,19.42061292,51.89,12.3,90.0,0.0,1020.1,26.127289,44.444925
2022-10-26 06:00:00,2022-10-26 07:00:00,41.25,21.604646250000002,70.69,12.1,92.0,0.0,1020.7,26.127289,44.444925
2022-10-26 07:00:00,2022-10-26 08:00:00,47.0,24.616203000000002,74.71,15.4,72.0,3.6,1021.3,26.127289,44.444925
2022-10-26 08:00:00,2022-10-26 09:00:00,45.71,23.940566790000002,64.01,16.1,69.0,3.6,1021.6,26.127289,44.444925
2022-10-26 09:00:00,2022-10-26 10:00:00,40.13,21.01804737,39.28,20.3,54.0,3.6,1021.5,26.127289,44.444925
2022-10-26 10:00:00,2022-10-26 11:00:00,29.96,15.69152004,41.1,19.9,55.0,3.6,1021.8,26.127289,44.444925
2022-10-26 11:00:00,2022-10-26 12:00:00,29.44,15.419170560000001,39.44,21.9,48.0,3.6,1021.3,26.127289,44.444925
2022-10-26 13:00:00,2022-10-26 14:00:00,26.11,13.67508639,38.53,22.7,44.0,3.6,1020.9,26.127289,44.444925
2022-10-26 14:00:00,2022-10-26 15:00:00,27.49,14.39786001,37.81,22.4,44.0,3.6,1021.0,26.127289,44.444925
2022-10-26 15:00:00,2022-10-26 16:00:00,23.87,12.501888630000002,48.16,20.6,50.0,3.6,1021.3,26.127289,44.444925
2022-10-26 16:00:00,2022-10-26 17:00:00,29.57,15.48725793,75.22,16.2,64.0,0.0,1021.9,26.127289,44.444925
2022-10-26 17:00:00,2022-10-26 18:00:00,42.52,22.26980748,97.56,14.6,74.0,0.0,1022.6,26.127289,44.444925
2022-10-26 18:00:00,2022-10-26 19:00:00,63.12,33.05903688,115.0,14.1,77.0,0.0,1023.0,26.127289,44.444925
2022-10-26 19:00:00,2022-10-26 20:00:00,65.66,34.38935934,110.91,14.8,74.0,0.0,1023.3,26.127289,44.444925
2022-10-26 20:00:00,2022-10-26 21:00:00,75.15,39.35973735,112.34,14.2,80.0,3.6,1024.3,26.127289,44.444925
2022-10-26 21:00:00,2022-10-26 22:00:00,61.68,32.30483832,93.17,14.0,74.0,0.0,1024.8,26.127289,44.444925
2022-10-26 22:00:00,2022-10-26 23:00:00,34.64,18.142665360000002,70.66,13.2,72.0,0.0,1025.2,26.127289,44.444925
2022-10-26 23:00:00,2022-10-27 00:00:00,21.6,11.3129784,54.0,12.2,73.0,0.0,1025.5,26.127289,44.444925
2022-10-27 00:00:00,2022-10-27 01:00:00,16.05,8.40617145,40.91,11.3,77.0,0.0,1025.7,26.127289,44.444925
2022-10-27 01:00:00,2022-10-27 02:00:00,15.79,8.26999671,39.6,11.1,78.0,0.0,1026.0,26.127289,44.444925
2022-10-27 02:00:00,2022-10-27 03:00:00,14.28,7.47913572,33.48,11.7,77.0,3.6,1025.9,26.127289,44.444925
2022-10-27 03:00:00,2022-10-27 04:00:00,13.94,7.30106106,30.92,11.4,79.0,3.6,1026.3,26.127289,44.444925
2022-10-27 04:00:00,2022-10-27 05:00:00,15.09,7.90337241,29.78,10.9,81.0,3.6,1026.9,26.127289,44.444925
2022-10-27 05:00:00,2022-10-27 06:00:00,18.49,9.68411901,49.07,10.5,85.0,3.6,1027.3,26.127289,44.444925
2022-10-27 06:00:00,2022-10-27 07:00:00,24.21,12.679963290000002,66.97,11.4,80.0,3.6,1027.9,26.127289,44.444925
2022-10-27 07:00:00,2022-10-27 08:00:00,29.7,15.5553453,70.91,14.7,66.0,3.6,1028.5,26.127289,44.444925
2022-10-27 08:00:00,2022-10-27 09:00:00,32.22,16.87519278,73.35,15.8,60.0,3.6,1028.9,26.127289,44.444925
2022-10-27 09:00:00,2022-10-27 10:00:00,32.56,17.053267440000003,69.98,19.2,51.0,0.0,1028.9,26.127289,44.444925
2022-10-27 10:00:00,2022-10-27 11:00:00,36.08,18.89686392,60.67,20.8,45.0,3.6,1028.8,26.127289,44.444925
2022-10-27 11:00:00,2022-10-27 12:00:00,27.26,14.277397740000001,62.98,22.5,38.0,3.6,1028.4,26.127289,44.444925
2022-10-27 12:00:00,2022-10-27 13:00:00,24.22,12.68520078,61.05,22.1,37.0,3.6,1028.1,26.127289,44.444925
2022-10-27 14:00:00,2022-10-27 15:00:00,23.86,12.49665114,53.01,21.9,36.0,0.0,1027.7,26.127289,44.444925
2022-10-27 15:00:00,2022-10-27 16:00:00,24.43,12.79518807,57.96,19.1,43.0,0.0,1027.7,26.127289,44.444925
2022-10-27 16:00:00,2022-10-27 17:00:00,26.7,13.9840983,60.61,15.6,54.0,0.0,1028.0,26.127289,44.444925
2022-10-27 17:00:00,2022-10-27 18:00:00,34.87,18.26312763,91.89,14.5,60.0,0.0,1028.2,26.127289,44.444925
2022-10-27 18:00:00,2022-10-27 19:00:00,69.61,36.45816789,126.73,13.3,65.0,0.0,1028.6,26.127289,44.444925
2022-10-27 19:00:00,2022-10-27 20:00:00,85.09,44.56580241,134.57,12.9,68.0,3.6,1028.8,26.127289,44.444925
2022-10-27 20:00:00,2022-10-27 21:00:00,97.92,51.28550208,129.38,11.3,75.0,0.0,1029.0,26.127289,44.444925
2022-10-27 21:00:00,2022-10-27 22:00:00,121.55,63.66169095,107.04,10.9,76.0,0.0,1029.2,26.127289,44.444925
2022-10-27 22:00:00,2022-10-27 23:00:00,96.22,50.39512878,109.43,10.2,79.0,0.0,1029.6,26.127289,44.444925
2022-10-27 23:00:00,2022-10-28 00:00:00,67.34,35.26925766,96.95,9.6,82.0,0.0,1029.9,26.127289,44.444925
2022-10-28 00:00:00,2022-10-28 01:00:00,69.16,36.22248084,97.64,9.2,86.0,0.0,1030.0,26.127289,44.444925
2022-10-28 01:00:00,2022-10-28 02:00:00,74.88,39.218325119999996,95.58,8.9,90.0,3.6,1030.1,26.127289,44.444925
2022-10-28 02:00:00,2022-10-28 03:00:00,55.32,28.97379468,80.86,8.9,90.0,3.6,1030.1,26.127289,44.444925
2022-10-28 03:00:00,2022-10-28 04:00:00,40.53,21.227546970000002,54.33,8.4,85.0,3.6,1029.9,26.127289,44.444925
2022-10-28 04:00:00,2022-10-28 05:00:00,32.56,17.053267440000003,44.12,8.0,88.0,3.6,1030.2,26.127289,44.444925
2022-10-28 05:00:00,2022-10-28 06:00:00,28.56,14.95827144,43.47,8.3,90.0,3.6,1030.2,26.127289,44.444925
2022-10-28 06:00:00,2022-10-28 07:00:00,30.47,15.95863203,59.39,8.4,90.0,3.6,1030.5,26.127289,44.444925
2022-10-28 07:00:00,2022-10-28 08:00:00,34.08,17.84936592,58.35,10.6,77.0,3.6,1030.7,26.127289,44.444925
2022-10-28 08:00:00,2022-10-28 09:00:00,38.65,20.24289885,55.4,13.0,67.0,3.6,1030.7,26.127289,44.444925
2022-10-28 09:00:00,2022-10-28 10:00:00,41.39,21.67797111,50.82,16.0,54.0,3.6,1030.6,26.127289,44.444925
2022-10-28 10:00:00,2022-10-28 11:00:00,42.12,22.06030788,51.74,17.9,48.0,3.6,1030.2,26.127289,44.444925
2022-10-28 11:00:00,2022-10-28 12:00:00,42.29,22.14934521,53.31,20.3,44.0,0.0,1029.6,26.127289,44.444925
2022-10-28 12:00:00,2022-10-28 13:00:00,37.72,19.75581228,44.3,21.6,39.0,3.6,1029.0,26.127289,44.444925
2022-10-28 13:00:00,2022-10-28 14:00:00,42.58,22.30123242,60.2,22.6,36.0,3.6,1028.4,26.127289,44.444925
2022-10-28 15:00:00,2022-10-28 16:00:00,29.42,15.408695580000002,50.11,18.8,47.0,0.0,1028.0,26.127289,44.444925
2022-10-28 16:00:00,2022-10-28 17:00:00,42.06,22.028882940000003,67.82,15.0,60.0,0.0,1028.2,26.127289,44.444925
2022-10-28 17:00:00,2022-10-28 18:00:00,44.9,23.5163301,110.37,13.7,69.0,0.0,1028.3,26.127289,44.444925
2022-10-28 18:00:00,2022-10-28 19:00:00,63.61,33.31567389,139.76,12.4,75.0,0.0,1028.3,26.127289,44.444925
2022-10-28 19:00:00,2022-10-28 20:00:00,93.58,49.01243142,165.85,12.4,75.0,3.6,1028.1,26.127289,44.444925
2022-10-28 20:00:00,2022-10-28 21:00:00,91.29,47.81304621,141.55,11.4,79.0,0.0,1028.4,26.127289,44.444925
2022-10-28 21:00:00,2022-10-28 22:00:00,96.91,50.75651559,139.48,10.7,81.0,0.0,1028.4,26.127289,44.444925
2022-10-28 22:00:00,2022-10-28 23:00:00,108.28,56.71154172,130.08,10.7,81.0,3.6,1028.3,26.127289,44.444925
2022-10-29 23:00:00,2022-10-30 00:00:00,46.94,24.58477806,61.7,10.3,83.0,3.6,1023.0,26.127289,44.444925
2022-10-30 00:00:00,2022-10-30 01:00:00,44.02,23.055430980000004,57.07,10.5,80.0,3.6,1022.6,26.127289,44.444925
2022-10-30 01:00:00,2022-10-30 02:00:00,36.04,18.875913960000002,45.57,9.6,84.0,3.6,1022.4,26.127289,44.444925
2022-10-30 02:00:00,2022-10-30 03:00:00,37.34,19.55678766,33.17,11.9,73.0,3.6,1021.6,26.127289,44.444925
2022-10-30 03:00:00,2022-10-30 04:00:00,34.83,18.24217767,28.39,9.4,84.0,3.6,1021.1,26.127289,44.444925
2022-10-30 04:00:00,2022-10-30 05:00:00,33.55,17.57177895,27.09,9.0,87.0,3.6,1021.2,26.127289,44.444925
2022-10-30 05:00:00,2022-10-30 06:00:00,32.54,17.04279246,24.64,8.8,87.0,7.2,1021.2,26.127289,44.444925
2022-10-30 06:00:00,2022-10-30 07:00:00,37.22,19.49393778,23.7,8.8,87.0,7.2,1021.4,26.127289,44.444925
2022-10-30 07:00:00,2022-10-30 08:00:00,42.23,22.11792027,24.97,11.1,76.0,3.6,1021.6,26.127289,44.444925
2022-10-30 08:00:00,2022-10-30 09:00:00,45.56,23.862004440000003,25.95,14.8,65.0,7.2,1021.2,26.127289,44.444925
2022-10-30 09:00:00,2022-10-30 10:00:00,45.5,23.830579500000002,24.39,16.9,59.0,3.6,1020.6,26.127289,44.444925
2022-10-30 10:00:00,2022-10-30 11:00:00,38.94,20.39478606,29.27,18.8,56.0,7.2,1020.6,26.127289,44.444925
2022-10-30 11:00:00,2022-10-30 12:00:00,36.47,19.10112603,30.11,22.0,45.0,3.6,1019.8,26.127289,44.444925
2022-10-30 12:00:00,2022-10-30 13:00:00,37.72,19.75581228,35.65,23.0,44.0,3.6,1019.4,26.127289,44.444925
2022-10-30 13:00:00,2022-10-30 14:00:00,36.84,19.294913160000004,42.05,22.4,43.0,3.6,1018.8,26.127289,44.444925
2022-10-30 14:00:00,2022-10-30 15:00:00,39.04,20.44716096,65.2,23.3,39.0,3.6,1018.5,26.127289,44.444925
2022-10-30 16:00:00,2022-10-30 17:00:00,56.51,29.59705599,91.84,16.8,59.0,0.0,1018.4,26.127289,44.444925
2022-10-30 17:00:00,2022-10-30 18:00:00,59.76,31.29924024,101.15,16.0,63.0,0.0,1018.5,26.127289,44.444925
2022-10-30 18:00:00,2022-10-30 19:00:00,70.33,36.83526717,107.73,15.8,64.0,0.0,1018.9,26.127289,44.444925
2022-10-30 19:00:00,2022-10-30 20:00:00,76.17,39.89396133,107.04,14.6,69.0,0.0,1019.1,26.127289,44.444925
2022-10-30 20:00:00,2022-10-30 21:00:00,67.06,35.12260794,103.17,14.5,72.0,0.0,1019.0,26.127289,44.444925
2022-10-30 21:00:00,2022-10-30 22:00:00,61.62,32.27341338,91.95,14.0,73.0,0.0,1019.0,26.127289,44.444925
2022-10-30 22:00:00,2022-10-30 23:00:00,54.94,28.77477006,78.87,13.6,76.0,0.0,1019.2,26.127289,44.444925
2022-10-30 23:00:00,2022-10-31 00:00:00,44.91,23.52156759,68.51,14.1,75.0,3.6,1019.4,26.127289,44.444925
