start,end,no2,no2_unit,latitude,longitude
2020-08-06 12:00:00,2020-08-06 13:00:00,19.040000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 13:00:00,2020-08-06 14:00:00,23.830000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 14:00:00,2020-08-06 15:00:00,22.640000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 15:00:00,2020-08-06 16:00:00,23.170000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 16:00:00,2020-08-06 17:00:00,20.000000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 17:00:00,2020-08-06 18:00:00,18.760000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 18:00:00,2020-08-06 19:00:00,20.860000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 19:00:00,2020-08-06 20:00:00,18.140000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 20:00:00,2020-08-06 21:00:00,20.600000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 21:00:00,2020-08-06 22:00:00,21.370000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 22:00:00,2020-08-06 23:00:00,21.850000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 23:00:00,2020-08-07 00:00:00,17.260000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 00:00:00,2020-08-07 01:00:00,19.860000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 01:00:00,2020-08-07 02:00:00,15.890000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 02:00:00,2020-08-07 03:00:00,14.670000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 03:00:00,2020-08-07 04:00:00,14.030000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 04:00:00,2020-08-07 05:00:00,12.690000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 05:00:00,2020-08-07 06:00:00,31.150000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 07:00:00,2020-08-07 08:00:00,26.560000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 08:00:00,2020-08-07 09:00:00,25.560000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 09:00:00,2020-08-07 10:00:00,19.180000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 10:00:00,2020-08-07 11:00:00,18.870000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 11:00:00,2020-08-07 12:00:00,18.050000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 12:00:00,2020-08-07 13:00:00,22.520000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 20:00:00,2020-08-07 21:00:00,27.020000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 21:00:00,2020-08-07 22:00:00,24.780000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 22:00:00,2020-08-07 23:00:00,17.460000000000000000,ug.m-3,44.4264,26.1406
2020-08-07 23:00:00,2020-08-08 00:00:00,14.880000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 00:00:00,2020-08-08 01:00:00,14.790000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 01:00:00,2020-08-08 02:00:00,13.470000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 02:00:00,2020-08-08 03:00:00,12.120000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 03:00:00,2020-08-08 04:00:00,12.150000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 04:00:00,2020-08-08 05:00:00,13.670000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 05:00:00,2020-08-08 06:00:00,13.960000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 06:00:00,2020-08-08 07:00:00,17.220000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 08:00:00,2020-08-08 09:00:00,14.570000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 09:00:00,2020-08-08 10:00:00,11.150000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 10:00:00,2020-08-08 11:00:00,12.230000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 11:00:00,2020-08-08 12:00:00,10.940000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 12:00:00,2020-08-08 13:00:00,12.010000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 13:00:00,2020-08-08 14:00:00,11.940000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 14:00:00,2020-08-08 15:00:00,11.140000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 15:00:00,2020-08-08 16:00:00,10.590000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 16:00:00,2020-08-08 17:00:00,9.660000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 17:00:00,2020-08-08 18:00:00,12.110000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 18:00:00,2020-08-08 19:00:00,11.650000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 19:00:00,2020-08-08 20:00:00,12.650000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 20:00:00,2020-08-08 21:00:00,12.820000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 21:00:00,2020-08-08 22:00:00,14.040000000000000000,ug.m-3,44.4264,26.1406
2020-08-08 22:00:00,2020-08-08 23:00:00,13.200000000000000000,ug.m-3,44.4264,26.1406
